,Loss/Train,Accuracy/Train,Loss/Valid,Accuracy/Valid
57,0.19869312644004822,0.9317914843559265,0.4535161852836609,0.8531000018119812
58,0.19976522028446198,0.9307080507278442,0.5449621081352234,0.8324000239372253
59,0.19776375591754913,0.9322073459625244,0.5221061110496521,0.8319000005722046
60,0.19425885379314423,0.9334303736686707,0.45187899470329285,0.859499990940094
61,0.19929997622966766,0.932396650314331,0.6909476518630981,0.7922999858856201
62,0.19358429312705994,0.9336051344871521,0.577907145023346,0.8223999738693237
63,0.19110174477100372,0.9351921677589417,0.5029925107955933,0.8428000211715698
64,0.19415652751922607,0.9336051344871521,0.7221032381057739,0.7889000177383423
65,0.19548223912715912,0.9331246614456177,0.5190784335136414,0.833899974822998
66,0.18865667283535004,0.9346389174461365,0.5851704478263855,0.8173999786376953
67,0.18721479177474976,0.9345515370368958,0.632648229598999,0.805899977684021
68,0.18266260623931885,0.9368520379066467,0.5519585609436035,0.8274999856948853
69,0.18334950506687164,0.9359056353569031,0.5193835496902466,0.838100016117096
70,0.1876741200685501,0.9348514676094055,0.48484131693840027,0.8508999943733215
71,0.1883598417043686,0.9341729879379272,0.512570321559906,0.8373000025749207
72,0.18797510862350464,0.9348864555358887,0.5038552284240723,0.8399999737739563
73,0.1762409806251526,0.9387012124061584,0.4815496504306793,0.8485000133514404
74,0.17398151755332947,0.9405794739723206,0.5412139296531677,0.8325999975204468
75,0.1841336190700531,0.9360803961753845,0.5058937668800354,0.8374000191688538
76,0.18112461268901825,0.9382498264312744,0.4479622542858124,0.8582000136375427
77,0.17845161259174347,0.9387449026107788,0.48061227798461914,0.8464999794960022
78,0.1773490309715271,0.938541054725647,0.4739612638950348,0.8485000133514404
79,0.1767738163471222,0.9394146800041199,0.5466354489326477,0.8342000246047974
80,0.16640052199363708,0.9427781105041504,0.46100860834121704,0.8574000000953674
81,0.1668328493833542,0.941511332988739,0.6092326045036316,0.8140000104904175
82,0.1827327460050583,0.9373034238815308,0.5700622200965881,0.8252999782562256
83,0.1661752611398697,0.9438846707344055,0.6253511905670166,0.8125
84,0.16824127733707428,0.9417151808738708,0.5497956871986389,0.8256999850273132
85,0.17243845760822296,0.9410890936851501,0.506526529788971,0.8416000008583069
86,0.16652867197990417,0.9428892731666565,0.49614834785461426,0.84579998254776
87,0.18110960721969604,0.936779260635376,0.4971271753311157,0.8424000144004822
88,0.15508385002613068,0.9463890790939331,0.443851113319397,0.8597000241279602
89,0.17832908034324646,0.9386138319969177,0.5041796565055847,0.847000002861023
90,0.16082598268985748,0.9441643953323364,0.5820137858390808,0.8270000219345093
91,0.16735708713531494,0.9424286484718323,0.4719702899456024,0.8485999703407288
92,0.1650630384683609,0.942297637462616,0.5068426728248596,0.8434000015258789
93,0.16279201209545135,0.9438846707344055,0.5117303729057312,0.8435999751091003
94,0.16924338042736053,0.9419481754302979,0.5488357543945312,0.8295999765396118
95,0.16195155680179596,0.943724513053894,0.43282145261764526,0.863099992275238
96,0.16827823221683502,0.9424868822097778,0.5579463243484497,0.8374999761581421
97,0.1590684950351715,0.9456756114959717,0.48449215292930603,0.8482000231742859
98,0.1678459793329239,0.9430543184280396,0.5835326910018921,0.8313999772071838
99,0.16294977068901062,0.9445107579231262,0.43848615884780884,0.8639000058174133
100,0.06793688982725143,0.9790878891944885,0.3052656352519989,0.9064000248908997
101,0.041607897728681564,0.9881986379623413,0.3036397695541382,0.9085000157356262
102,0.03356632962822914,0.9910231232643127,0.3007795810699463,0.9096999764442444
103,0.028987042605876923,0.9926596283912659,0.29935604333877563,0.9118000268936157
104,0.02365410327911377,0.9946428537368774,0.3081924021244049,0.9107000231742859
105,0.022621534764766693,0.9945014119148254,0.3076968491077423,0.9100000262260437
106,0.02132474258542061,0.9949211478233337,0.3136390745639801,0.9104999899864197
107,0.019147157669067383,0.9953795671463013,0.31997793912887573,0.9089000225067139
108,0.018133224919438362,0.9957159161567688,0.3220941424369812,0.9089999794960022
109,0.0163137037307024,0.9963823556900024,0.3142525255680084,0.9110000133514404
110,0.016432292759418488,0.9964775443077087,0.3236173987388611,0.909500002861023
111,0.016410524025559425,0.9962490200996399,0.32613107562065125,0.9089000225067139
112,0.014440656639635563,0.9971439242362976,0.316619873046875,0.9135000109672546
113,0.01443935465067625,0.9968910813331604,0.3272304832935333,0.9100000262260437
114,0.012599539011716843,0.9977341890335083,0.32995346188545227,0.9093000292778015
115,0.012922680005431175,0.9974676370620728,0.3256801962852478,0.9107000231742859
116,0.01352954562753439,0.9971820116043091,0.3278719484806061,0.911300003528595
117,0.013282399624586105,0.9972391724586487,0.33697399497032166,0.9067000150680542
118,0.012041482143104076,0.9982101917266846,0.3167963922023773,0.9107000231742859
119,0.011947385035455227,0.9977722764015198,0.33940041065216064,0.9072999954223633
120,0.012548795901238918,0.997715175151825,0.33161038160324097,0.9083999991416931
121,0.011418325826525688,0.9981150031089783,0.331526517868042,0.9111999869346619
122,0.011921629309654236,0.9979817271232605,0.32725951075553894,0.910099983215332
123,0.013092502020299435,0.9975057244300842,0.3475549817085266,0.9075000286102295
124,0.01264120452105999,0.997639000415802,0.3509139120578766,0.9067000150680542
125,0.012484781444072723,0.9975438117980957,0.3522321581840515,0.904699981212616
126,0.012087780982255936,0.9977912902832031,0.3418218493461609,0.9072999954223633
127,0.012848329730331898,0.9974295496940613,0.34293845295906067,0.9089999794960022
128,0.012230565771460533,0.9975057244300842,0.34076347947120667,0.9099000096321106
129,0.01275125052779913,0.9973914623260498,0.36835548281669617,0.9039000272750854
130,0.014058860018849373,0.9971439242362976,0.33909064531326294,0.9097999930381775
131,0.015067939646542072,0.9964979887008667,0.3640611469745636,0.9028000235557556
132,0.015842091292142868,0.9967631101608276,0.3719528615474701,0.8998000025749207
133,0.016550414264202118,0.9960762858390808,0.35009700059890747,0.9043999910354614
134,0.01884867623448372,0.9955445528030396,0.359004408121109,0.9065999984741211
135,0.017694439738988876,0.9959112405776978,0.37377211451530457,0.9017999768257141
136,0.018835891038179398,0.9956545829772949,0.3739470839500427,0.8998000025749207
137,0.022640293464064598,0.9942060708999634,0.3599669933319092,0.9034000039100647
138,0.022261399775743484,0.9941694140434265,0.3942255675792694,0.896399974822998
139,0.02531789056956768,0.9931793212890625,0.3920619785785675,0.8960999846458435
140,0.024648083373904228,0.9934229254722595,0.37877461314201355,0.8981000185012817
141,0.02401675470173359,0.9936926960945129,0.38943764567375183,0.896399974822998
142,0.027976101264357567,0.992280900478363,0.41021379828453064,0.8919000029563904
143,0.032044824212789536,0.9905940890312195,0.4286629557609558,0.8863999843597412
144,0.030160341411828995,0.9910157918930054,0.40012413263320923,0.888700008392334
145,0.032319579273462296,0.9901697039604187,0.3922382593154907,0.89410001039505
146,0.03377385810017586,0.990045964717865,0.40758004784584045,0.8881000280380249
147,0.03490408882498741,0.9894979000091553,0.4156135320663452,0.8902000188827515
148,0.03992236778140068,0.988065779209137,0.45315486192703247,0.8772000074386597
149,0.03064844384789467,0.991177499294281,0.4109303951263428,0.8899000287055969
150,0.016902772709727287,0.9960042238235474,0.31119304895401,0.9136000275611877
151,0.010067750699818134,0.9984965324401855,0.31525832414627075,0.9146000146865845
152,0.008890999481081963,0.9989732503890991,0.30948778986930847,0.9164999723434448
153,0.008530219085514545,0.9986432194709778,0.3105788230895996,0.9150999784469604
154,0.007097839843481779,0.9992665648460388,0.30774831771850586,0.9158999919891357
155,0.007360852789133787,0.9990289211273193,0.3124900758266449,0.9150000214576721
156,0.006641610991209745,0.9993335604667664,0.31226274371147156,0.9161999821662903
157,0.00633712625131011,0.9994097352027893,0.3123841881752014,0.9144999980926514
158,0.005894776433706284,0.9996039867401123,0.3137877881526947,0.9140999913215637
159,0.005709326826035976,0.99961918592453,0.30889061093330383,0.9162999987602234
160,0.005925746634602547,0.9994257688522339,0.30880674719810486,0.9150999784469604
161,0.0057923998683691025,0.9994851350784302,0.30987969040870667,0.9146000146865845
162,0.005400759633630514,0.9996039867401123,0.30948349833488464,0.9144999980926514
163,0.005166495684534311,0.9998476505279541,0.30844563245773315,0.9157000184059143
164,0.005089228041470051,0.9998019933700562,0.3051772117614746,0.916100025177002
165,0.004877681843936443,0.9998217821121216,0.30505573749542236,0.9156000018119812
166,0.004822390619665384,0.9997822046279907,0.30344897508621216,0.9165999889373779
167,0.00533371651545167,0.9996039867401123,0.30730050802230835,0.9161999821662903
168,0.004718428011983633,0.9998019933700562,0.30237624049186707,0.9174000024795532
169,0.004718999844044447,0.9997822046279907,0.3038952946662903,0.916700005531311
170,0.0046424828469753265,0.999841570854187,0.3015880286693573,0.9185000061988831
171,0.0044273738749325275,0.9999009966850281,0.30155834555625916,0.9168000221252441
172,0.0045700715854763985,0.9998019933700562,0.3020554184913635,0.9165999889373779
173,0.004630091600120068,0.9997822046279907,0.3013090193271637,0.9168999791145325
174,0.004580180626362562,0.9997822046279907,0.3006724715232849,0.9193000197410583
175,0.004391158930957317,0.9999009966850281,0.29984986782073975,0.9179999828338623
176,0.004448251333087683,0.9997822046279907,0.30133387446403503,0.9172000288963318
177,0.004573284648358822,0.9998019933700562,0.30125999450683594,0.9182000160217285
178,0.004588441923260689,0.9997822046279907,0.2977333068847656,0.9182999730110168
179,0.0044961958192288876,0.9998349547386169,0.2981437146663666,0.9176999926567078
180,0.0044910116121172905,0.9998812079429626,0.29873326420783997,0.9175999760627747
181,0.004301358945667744,0.9999405741691589,0.2971636652946472,0.9182999730110168
182,0.0043420447036623955,0.9998812079429626,0.29867640137672424,0.9175999760627747
183,0.004351084120571613,0.999841570854187,0.2964284420013428,0.9189000129699707
184,0.004353567957878113,0.9999207854270935,0.29597219824790955,0.9186999797821045
185,0.004361284431070089,0.9998613595962524,0.29803210496902466,0.91839998960495
186,0.00419353973120451,0.9999207854270935,0.2967349886894226,0.9186999797821045
187,0.0041805291548371315,0.9999207854270935,0.29839566349983215,0.9186000227928162
188,0.004067384172230959,0.9999405741691589,0.2941558063030243,0.9190999865531921
189,0.0040720244869589806,0.9999604225158691,0.2949983775615692,0.9190999865531921
190,0.004179674666374922,0.9999381303787231,0.29349789023399353,0.920199990272522
191,0.0042065405286848545,0.9999207854270935,0.2945611774921417,0.9199000000953674
192,0.004179266281425953,0.9999604225158691,0.2953619658946991,0.91839998960495
193,0.0042184339836239815,0.9999405741691589,0.2947758734226227,0.9189000129699707
194,0.004279678221791983,0.9999009966850281,0.29514414072036743,0.9186999797821045
195,0.00416692066937685,0.9999405741691589,0.29565733671188354,0.9187999963760376
196,0.0042894561775028706,0.9999009966850281,0.2978530824184418,0.9185000061988831
197,0.0041313315741717815,0.9999802112579346,0.2964683771133423,0.9185000061988831
198,0.004306124523282051,0.9999009966850281,0.2982906401157379,0.9172000288963318
199,0.004213775973767042,0.9999802112579346,0.2966685891151428,0.9186999797821045
