Unnamed: 0,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
27,ResNet18,CIFAR-10,1,128,1,4606.11,DCGAN,LSUN,1,32,1,1394.469,82.618,48.355,7416
28,ResNet18,CIFAR-10,1,128,0,3046.094,DCGAN,LSUN,1,64,0,2063.713,99.581,57.5,7748
29,ResNet18,CIFAR-10,1,128,0,4078.748,DCGAN,LSUN,1,64,1,2113.938,99.064,65.231,7534
30,ResNet18,CIFAR-10,1,128,1,3695.596,DCGAN,LSUN,1,64,0,2755.257,98.571,60.494,5804
31,ResNet18,CIFAR-10,1,128,1,4292.098,DCGAN,LSUN,1,64,1,2384.406,88.707,50.467,5588
32,ResNet18,CIFAR-10,1,128,0,2403.02,DCGAN,LSUN,1,128,0,2389.514,99.919,47.135,6190
33,ResNet18,CIFAR-10,1,128,0,3753.077,DCGAN,LSUN,1,128,1,3432.337,98.961,67.338,5778
34,ResNet18,CIFAR-10,1,128,1,2683.586,DCGAN,LSUN,1,128,0,3263.128,99.24,55.08,7154
35,ResNet18,CIFAR-10,1,128,1,3883.334,DCGAN,LSUN,1,128,1,4052.425,95.382,56.974,6746
36,MobileNetV2,CIFAR-10,1,32,0,980.292,DCGAN,LSUN,1,32,0,1816.552,79.566,38.053,5010
37,MobileNetV2,CIFAR-10,1,32,0,920.243,DCGAN,LSUN,1,32,1,1432.604,59.77,26.973,5260
38,MobileNetV2,CIFAR-10,1,32,1,836.118,DCGAN,LSUN,1,32,0,1867.276,75.297,31.297,4800
39,MobileNetV2,CIFAR-10,1,32,1,789.346,DCGAN,LSUN,1,32,1,1483.404,53.408,19.145,5072
40,MobileNetV2,CIFAR-10,1,32,0,932.213,DCGAN,LSUN,1,64,0,2966.794,95.027,44.986,5074
41,MobileNetV2,CIFAR-10,1,32,0,911.258,DCGAN,LSUN,1,64,1,2615.655,70.467,31.28,4930
42,MobileNetV2,CIFAR-10,1,32,1,730.424,DCGAN,LSUN,1,64,0,3138.189,90.055,37.082,4886
43,MobileNetV2,CIFAR-10,1,32,1,768.828,DCGAN,LSUN,1,64,1,2604.845,62.587,23.4,4766
44,MobileNetV2,CIFAR-10,1,32,0,628.617,DCGAN,LSUN,1,128,0,3493.563,98.0,46.176,5712
45,MobileNetV2,CIFAR-10,1,32,0,913.166,DCGAN,LSUN,1,128,1,4429.247,77.547,38.84,5242
46,MobileNetV2,CIFAR-10,1,32,1,619.305,DCGAN,LSUN,1,128,0,3837.289,95.685,40.918,5438
47,MobileNetV2,CIFAR-10,1,32,1,819.534,DCGAN,LSUN,1,128,1,4390.947,70.867,29.627,5032
48,MobileNetV2,CIFAR-10,1,64,0,1760.385,DCGAN,LSUN,1,32,0,1717.693,94.8,53.227,5524
49,MobileNetV2,CIFAR-10,1,64,0,1747.003,DCGAN,LSUN,1,32,1,1358.695,74.513,43.066,5762
50,MobileNetV2,CIFAR-10,1,64,1,1399.889,DCGAN,LSUN,1,32,0,1745.252,77.055,34.863,5042
51,MobileNetV2,CIFAR-10,1,64,1,1518.178,DCGAN,LSUN,1,32,1,1457.625,62.892,27.554,5314
52,MobileNetV2,CIFAR-10,1,64,0,1345.713,DCGAN,LSUN,1,64,0,2588.43,98.8,51.96,5614
53,MobileNetV2,CIFAR-10,1,64,0,1870.422,DCGAN,LSUN,1,64,1,2516.796,88.0,49.573,5362
54,MobileNetV2,CIFAR-10,1,64,1,1434.815,DCGAN,LSUN,1,64,0,3097.062,93.676,44.311,5152
55,MobileNetV2,CIFAR-10,1,64,1,1560.752,DCGAN,LSUN,1,64,1,2596.908,71.486,31.824,5130
56,MobileNetV2,CIFAR-10,1,64,0,1071.675,DCGAN,LSUN,1,128,0,3381.781,98.618,51.224,6112
57,MobileNetV2,CIFAR-10,1,64,0,1817.263,DCGAN,LSUN,1,128,1,4129.94,92.6,57.267,6494
58,MobileNetV2,CIFAR-10,1,64,1,1081.869,DCGAN,LSUN,1,128,0,3871.083,97.288,46.0,5678
59,MobileNetV2,CIFAR-10,1,64,1,1417.456,DCGAN,LSUN,1,128,1,4428.605,77.781,39.384,5240
60,MobileNetV2,CIFAR-10,1,128,0,2322.118,DCGAN,LSUN,1,32,0,1496.4,98.8,62.907,6472
61,MobileNetV2,CIFAR-10,1,128,0,2936.015,DCGAN,LSUN,1,32,1,1246.924,97.053,66.64,6830
62,MobileNetV2,CIFAR-10,1,128,1,2393.919,DCGAN,LSUN,1,32,0,1768.747,89.429,43.257,5472
63,MobileNetV2,CIFAR-10,1,128,1,2662.728,DCGAN,LSUN,1,32,1,1385.623,75.746,38.676,6348
64,MobileNetV2,CIFAR-10,1,128,0,1811.017,DCGAN,LSUN,1,64,0,2310.083,99.959,60.986,6556
65,MobileNetV2,CIFAR-10,1,128,0,2775.521,DCGAN,LSUN,1,64,1,2202.328,98.566,67.158,7010
66,MobileNetV2,CIFAR-10,1,128,1,2163.937,DCGAN,LSUN,1,64,0,2936.577,96.429,52.243,6296
67,MobileNetV2,CIFAR-10,1,128,1,2615.592,DCGAN,LSUN,1,64,1,2689.938,85.361,44.792,5870
68,MobileNetV2,CIFAR-10,1,128,0,1533.189,DCGAN,LSUN,1,128,0,2946.926,99.987,55.947,7118
69,MobileNetV2,CIFAR-10,1,128,0,2444.112,DCGAN,LSUN,1,128,1,3627.39,98.419,66.919,7396
70,MobileNetV2,CIFAR-10,1,128,1,1703.107,DCGAN,LSUN,1,128,0,3565.816,97.691,50.074,6364
71,MobileNetV2,CIFAR-10,1,128,1,2351.48,DCGAN,LSUN,1,128,1,4144.033,87.471,46.414,6364
72,EfficientNetB0,CIFAR-10,1,32,0,721.616,DCGAN,LSUN,1,32,0,1846.015,70.973,23.573,4788
73,EfficientNetB0,CIFAR-10,1,32,0,784.81,DCGAN,LSUN,1,32,1,1466.071,50.658,15.118,5060
74,EfficientNetB0,CIFAR-10,1,32,1,649.536,DCGAN,LSUN,1,32,0,1826.764,70.4,21.84,4696
75,EfficientNetB0,CIFAR-10,1,32,1,653.172,DCGAN,LSUN,1,32,1,1377.304,46.8,12.813,4928
76,EfficientNetB0,CIFAR-10,1,32,0,686.927,DCGAN,LSUN,1,64,0,3161.487,84.176,33.581,4874
77,EfficientNetB0,CIFAR-10,1,32,0,716.442,DCGAN,LSUN,1,64,1,2578.725,56.176,17.635,4660
78,EfficientNetB0,CIFAR-10,1,32,1,580.289,DCGAN,LSUN,1,64,0,3320.671,87.333,33.84,4742
79,EfficientNetB0,CIFAR-10,1,32,1,649.418,DCGAN,LSUN,1,64,1,2674.205,57.68,18.373,4528
80,EfficientNetB0,CIFAR-10,1,32,0,704.319,DCGAN,LSUN,1,128,0,3853.36,95.824,38.338,5426
81,EfficientNetB0,CIFAR-10,1,32,0,751.17,DCGAN,LSUN,1,128,1,4490.856,68.26,28.575,5020
82,EfficientNetB0,CIFAR-10,1,32,1,547.393,DCGAN,LSUN,1,128,0,3927.654,95.918,37.411,5330
83,EfficientNetB0,CIFAR-10,1,32,1,700.623,DCGAN,LSUN,1,128,1,4549.518,68.573,27.387,4888
84,EfficientNetB0,CIFAR-10,1,64,0,1405.264,DCGAN,LSUN,1,32,0,1695.74,70.573,26.173,5246
85,EfficientNetB0,CIFAR-10,1,64,0,1451.395,DCGAN,LSUN,1,32,1,1426.79,54.066,18.539,6110
86,EfficientNetB0,CIFAR-10,1,64,1,1253.404,DCGAN,LSUN,1,32,0,2046.093,78.16,24.067,4770
87,EfficientNetB0,CIFAR-10,1,64,1,1236.93,DCGAN,LSUN,1,32,1,1436.206,49.481,14.701,5044
88,EfficientNetB0,CIFAR-10,1,64,0,1423.8,DCGAN,LSUN,1,64,0,2995.651,86.733,35.72,5332
89,EfficientNetB0,CIFAR-10,1,64,0,1495.756,DCGAN,LSUN,1,64,1,2755.709,66.132,24.079,5118
90,EfficientNetB0,CIFAR-10,1,64,1,1246.081,DCGAN,LSUN,1,64,0,3113.641,87.178,33.356,4856
91,EfficientNetB0,CIFAR-10,1,64,1,1341.761,DCGAN,LSUN,1,64,1,3033.671,66.368,22.526,4644
92,EfficientNetB0,CIFAR-10,1,64,0,1187.061,DCGAN,LSUN,1,128,0,3702.162,96.342,39.616,5884
93,EfficientNetB0,CIFAR-10,1,64,0,1402.151,DCGAN,LSUN,1,128,1,4670.619,72.32,30.56,5478
94,EfficientNetB0,CIFAR-10,1,64,1,1043.1,DCGAN,LSUN,1,128,0,3786.368,94.811,37.486,5410
95,EfficientNetB0,CIFAR-10,1,64,1,1273.568,DCGAN,LSUN,1,128,1,4516.888,70.067,28.52,5002
96,EfficientNetB0,CIFAR-10,1,128,0,2808.806,DCGAN,LSUN,1,32,0,1808.677,84.32,36.32,5134
97,EfficientNetB0,CIFAR-10,1,128,0,2964.906,DCGAN,LSUN,1,32,1,1481.654,67.908,27.342,5344
98,EfficientNetB0,CIFAR-10,1,128,1,2433.884,DCGAN,LSUN,1,32,0,1782.234,79.122,27.527,5572
99,EfficientNetB0,CIFAR-10,1,128,1,2413.229,DCGAN,LSUN,1,32,1,1447.617,56.365,18.459,5110
100,EfficientNetB0,CIFAR-10,1,128,0,2769.586,DCGAN,LSUN,1,64,0,2924.326,96.132,43.118,5792
101,EfficientNetB0,CIFAR-10,1,128,0,2824.252,DCGAN,LSUN,1,64,1,2759.536,76.573,31.88,4944
102,EfficientNetB0,CIFAR-10,1,128,1,2281.718,DCGAN,LSUN,1,64,0,3065.333,93.014,36.438,5496
103,EfficientNetB0,CIFAR-10,1,128,1,2236.271,DCGAN,LSUN,1,64,1,2746.756,66.333,23.56,5602
104,EfficientNetB0,CIFAR-10,1,128,0,1955.371,DCGAN,LSUN,1,128,0,3520.19,98.849,42.384,5702
105,EfficientNetB0,CIFAR-10,1,128,0,2858.527,DCGAN,LSUN,1,128,1,4163.149,82.014,36.324,5772
106,EfficientNetB0,CIFAR-10,1,128,1,1819.346,DCGAN,LSUN,1,128,0,3627.302,97.808,38.397,5476
107,EfficientNetB0,CIFAR-10,1,128,1,2457.985,DCGAN,LSUN,1,128,1,4412.8,75.689,32.041,5070
108,VGG,CIFAR-10,1,32,0,2744.407,DCGAN,LSUN,1,32,0,1633.031,79.263,40.0,5866
109,VGG,CIFAR-10,1,32,0,2799.737,DCGAN,LSUN,1,32,1,1371.737,60.378,30.257,6138
110,VGG,CIFAR-10,1,32,1,2502.032,DCGAN,LSUN,1,32,0,1655.809,75.96,37.707,6822
111,VGG,CIFAR-10,1,32,1,2522.676,DCGAN,LSUN,1,32,1,1354.156,52.32,24.267,5514
112,VGG,CIFAR-10,1,32,0,2645.598,DCGAN,LSUN,1,64,0,2918.427,93.553,44.908,5952
113,VGG,CIFAR-10,1,32,0,3180.362,DCGAN,LSUN,1,64,1,2642.34,75.276,37.461,5738
114,VGG,CIFAR-10,1,32,1,2184.6,DCGAN,LSUN,1,64,0,2949.471,92.446,44.932,6482
115,VGG,CIFAR-10,1,32,1,2429.555,DCGAN,LSUN,1,64,1,2564.703,64.658,30.632,5114
116,VGG,CIFAR-10,1,32,0,2164.8,DCGAN,LSUN,1,128,0,3492.98,98.027,46.0,6504
117,VGG,CIFAR-10,1,32,0,2758.34,DCGAN,LSUN,1,128,1,4290.138,74.605,41.789,6098
118,VGG,CIFAR-10,1,32,1,1960.235,DCGAN,LSUN,1,128,0,3792.854,96.368,48.421,5880
119,VGG,CIFAR-10,1,32,1,2459.327,DCGAN,LSUN,1,128,1,4452.918,70.382,38.132,5474
120,VGG,CIFAR-10,1,64,0,5348.556,DCGAN,LSUN,1,32,0,1679.483,85.107,46.987,6064
121,VGG,CIFAR-10,1,64,0,5231.297,DCGAN,LSUN,1,32,1,1445.992,68.0,38.413,6336
122,VGG,CIFAR-10,1,64,1,4624.297,DCGAN,LSUN,1,32,0,1811.379,81.026,39.974,6068
123,VGG,CIFAR-10,1,64,1,5211.075,DCGAN,LSUN,1,32,1,1432.399,63.237,32.0,6340
124,VGG,CIFAR-10,1,64,0,5303.193,DCGAN,LSUN,1,64,0,2774.969,97.105,52.25,6324
125,VGG,CIFAR-10,1,64,0,5724.012,DCGAN,LSUN,1,64,1,2633.307,78.714,46.182,6332
126,VGG,CIFAR-10,1,64,1,4227.839,DCGAN,LSUN,1,64,0,2992.868,90.392,48.486,6154
127,VGG,CIFAR-10,1,64,1,4686.884,DCGAN,LSUN,1,64,1,2651.903,67.934,33.553,5940
128,VGG,CIFAR-10,1,64,0,3912.178,DCGAN,LSUN,1,128,0,3238.83,98.714,48.208,6702
129,VGG,CIFAR-10,1,64,0,5703.649,DCGAN,LSUN,1,128,1,3952.16,84.627,50.213,6290
130,VGG,CIFAR-10,1,64,1,3532.284,DCGAN,LSUN,1,128,0,3773.258,96.553,51.421,6706
131,VGG,CIFAR-10,1,64,1,4394.25,DCGAN,LSUN,1,128,1,4585.374,74.867,43.027,6296
132,VGG,CIFAR-10,1,128,0,7944.225,DCGAN,LSUN,1,32,0,1836.103,92.558,53.558,6470
133,VGG,CIFAR-10,1,128,0,7371.821,DCGAN,LSUN,1,32,1,1391.493,72.276,44.803,6742
134,VGG,CIFAR-10,1,128,1,7222.841,DCGAN,LSUN,1,32,0,1731.932,81.853,41.2,6264
135,VGG,CIFAR-10,1,128,1,7597.129,DCGAN,LSUN,1,32,1,1429.846,67.649,36.743,5810
136,VGG,CIFAR-10,1,128,0,7378.167,DCGAN,LSUN,1,64,0,2485.167,96.727,57.961,6334
137,VGG,CIFAR-10,1,128,0,7384.503,DCGAN,LSUN,1,64,1,2509.859,77.355,46.921,6342
138,VGG,CIFAR-10,1,128,1,7052.001,DCGAN,LSUN,1,64,0,3014.468,94.08,48.627,5116
139,VGG,CIFAR-10,1,128,1,7239.761,DCGAN,LSUN,1,64,1,2594.616,72.676,37.527,6132
140,VGG,CIFAR-10,1,128,0,6048.233,DCGAN,LSUN,1,128,0,3056.146,98.623,50.299,7108
141,VGG,CIFAR-10,1,128,0,7468.666,DCGAN,LSUN,1,128,1,4182.385,83.96,51.573,6696
142,VGG,CIFAR-10,1,128,1,5983.446,DCGAN,LSUN,1,128,0,3643.54,97.027,52.267,6900
143,VGG,CIFAR-10,1,128,1,8248.475,DCGAN,LSUN,1,128,1,4525.587,87.868,51.211,6490
0,PointNet,ShapeNet,1,32,0,131.262,PointNet,ShapeNet,1,32,0,136.864,20.338,16.838,7958
1,PointNet,ShapeNet,1,32,0,131.703,PointNet,ShapeNet,1,32,1,137.149,19.621,15.318,7324
2,PointNet,ShapeNet,1,32,1,136.954,PointNet,ShapeNet,1,32,1,135.264,14.53,11.182,6504
3,PointNet,ShapeNet,1,32,0,138.602,PointNet,ShapeNet,1,64,0,138.219,18.848,15.848,10336
4,PointNet,ShapeNet,1,32,0,136.056,PointNet,ShapeNet,1,64,1,135.636,17.484,14.594,8522
5,PointNet,ShapeNet,1,32,1,134.857,PointNet,ShapeNet,1,64,0,134.788,18.773,15.97,9702
6,PointNet,ShapeNet,1,32,1,135.026,PointNet,ShapeNet,1,64,1,131.829,14.0,11.234,7888
7,PointNet,ShapeNet,1,32,0,131.832,PointNet,ShapeNet,1,128,0,122.919,18.61,15.508,14464
8,PointNet,ShapeNet,1,32,0,137.126,PointNet,ShapeNet,1,128,1,125.993,14.966,12.052,10966
9,PointNet,ShapeNet,1,32,1,135.739,PointNet,ShapeNet,1,128,0,128.26,16.211,13.877,13830
10,PointNet,ShapeNet,1,32,1,135.759,PointNet,ShapeNet,1,128,1,128.402,14.25,12.393,10332
11,PointNet,ShapeNet,1,64,0,132.854,PointNet,ShapeNet,1,64,0,132.548,16.761,14.627,13496
12,PointNet,ShapeNet,1,64,0,136.905,PointNet,ShapeNet,1,64,1,135.767,17.343,13.597,10900
13,PointNet,ShapeNet,1,64,1,131.778,PointNet,ShapeNet,1,64,1,136.088,11.841,8.222,8714
14,PointNet,ShapeNet,1,64,0,135.097,PointNet,ShapeNet,1,128,0,127.288,21.379,17.172,16842
15,PointNet,ShapeNet,1,64,0,137.849,PointNet,ShapeNet,1,128,1,128.424,18.4,14.855,13344
16,PointNet,ShapeNet,1,64,1,135.054,PointNet,ShapeNet,1,128,0,125.938,15.793,13.569,15028
17,PointNet,ShapeNet,1,64,1,134.956,PointNet,ShapeNet,1,128,1,125.008,14.088,11.719,11530
18,PointNet,ShapeNet,1,128,0,128.648,PointNet,ShapeNet,1,128,0,131.725,18.5,15.018,20970
19,PointNet,ShapeNet,1,128,0,128.663,PointNet,ShapeNet,1,128,1,125.909,17.621,14.414,17472
20,PointNet,ShapeNet,1,128,1,126.26,PointNet,ShapeNet,1,128,1,131.663,13.255,9.673,12486
0,PointNet,ShapeNet,1,32,0,133.406,PPO,LunarLander,1,32,0,5.974,25.652,9.758,6016
1,PointNet,ShapeNet,1,32,1,131.915,PPO,LunarLander,1,32,0,6.927,22.571,4.614,5382
2,PointNet,ShapeNet,1,32,0,133.437,PPO,LunarLander,1,64,0,18.713,26.301,9.548,6016
3,PointNet,ShapeNet,1,32,1,134.272,PPO,LunarLander,1,64,0,18.884,21.222,4.861,5382
4,PointNet,ShapeNet,1,32,0,134.258,PPO,LunarLander,1,128,0,46.352,24.573,8.307,6016
5,PointNet,ShapeNet,1,32,1,134.382,PPO,LunarLander,1,128,0,46.757,21.0,5.419,5382
6,PointNet,ShapeNet,1,64,0,131.414,PPO,LunarLander,1,32,0,6.239,22.241,6.835,8394
7,PointNet,ShapeNet,1,64,1,137.58,PPO,LunarLander,1,32,0,6.025,22.273,6.47,6580
8,PointNet,ShapeNet,1,64,0,132.716,PPO,LunarLander,1,64,0,18.092,23.122,8.176,8394
9,PointNet,ShapeNet,1,64,1,133.501,PPO,LunarLander,1,64,0,17.672,19.784,4.959,6580
10,PointNet,ShapeNet,1,64,0,135.762,PPO,LunarLander,1,128,0,47.245,25.0,9.043,8394
11,PointNet,ShapeNet,1,64,1,136.912,PPO,LunarLander,1,128,0,47.437,22.044,6.25,6580
12,PointNet,ShapeNet,1,128,0,126.386,PPO,LunarLander,1,32,0,6.251,23.343,7.866,12522
13,PointNet,ShapeNet,1,128,1,127.545,PPO,LunarLander,1,32,0,6.033,18.726,6.661,9024
14,PointNet,ShapeNet,1,128,0,135.717,PPO,LunarLander,1,64,0,17.982,23.39,8.254,12522
15,PointNet,ShapeNet,1,128,1,127.026,PPO,LunarLander,1,64,0,18.786,19.758,5.71,9024
16,PointNet,ShapeNet,1,128,0,128.911,PPO,LunarLander,1,128,0,47.853,23.623,9.393,12522
17,PointNet,ShapeNet,1,128,1,129.706,PPO,LunarLander,1,128,0,46.834,19.638,5.931,9024
0,DCGAN,LSUN,1,32,0,1381.273,LSTM,Wikitext2,1,64,0,3607.069,100.0,73.164,6364
1,DCGAN,LSUN,1,32,0,1623.19,LSTM,Wikitext2,1,64,1,3994.76,96.259,69.444,6230
2,DCGAN,LSUN,1,32,1,1169.885,LSTM,Wikitext2,1,64,0,4049.85,100.0,77.564,6636
3,DCGAN,LSUN,1,32,1,1199.125,LSTM,Wikitext2,1,64,1,4044.403,81.895,62.421,7094
4,DCGAN,LSUN,1,32,0,1373.17,LSTM,Wikitext2,1,128,0,3550.472,95.627,70.627,8096
5,DCGAN,LSUN,1,32,0,1511.236,LSTM,Wikitext2,1,128,1,3930.65,88.327,65.212,7800
6,DCGAN,LSUN,1,32,1,1077.411,LSTM,Wikitext2,1,128,0,3693.595,83.519,66.135,8368
7,DCGAN,LSUN,1,32,1,1214.391,LSTM,Wikitext2,1,128,1,4084.347,77.509,60.17,8072
8,DCGAN,LSUN,1,64,0,2181.501,LSTM,Wikitext2,1,64,0,3300.932,100.0,72.193,6812
9,DCGAN,LSUN,1,64,0,2553.295,LSTM,Wikitext2,1,64,1,3786.556,97.281,71.035,6316
10,DCGAN,LSUN,1,64,1,1940.465,LSTM,Wikitext2,1,64,0,4078.085,100.0,77.362,6236
11,DCGAN,LSUN,1,64,1,2411.273,LSTM,Wikitext2,1,64,1,3950.378,88.236,65.164,6102
12,DCGAN,LSUN,1,64,0,2161.027,LSTM,Wikitext2,1,128,0,3427.69,97.588,71.922,8182
13,DCGAN,LSUN,1,64,0,2553.265,LSTM,Wikitext2,1,128,1,3902.318,96.25,69.962,7886
14,DCGAN,LSUN,1,64,1,1977.297,LSTM,Wikitext2,1,128,0,3725.935,88.212,68.635,7968
15,DCGAN,LSUN,1,64,1,2321.077,LSTM,Wikitext2,1,128,1,4039.282,86.5,63.654,8464
16,DCGAN,LSUN,1,128,0,2809.152,LSTM,Wikitext2,1,64,0,2904.547,100.0,70.036,7002
17,DCGAN,LSUN,1,128,0,3138.832,LSTM,Wikitext2,1,64,1,3236.794,98.702,68.404,6868
18,DCGAN,LSUN,1,128,1,3262.823,LSTM,Wikitext2,1,64,0,3804.168,100.0,77.714,6596
19,DCGAN,LSUN,1,128,1,3989.306,LSTM,Wikitext2,1,64,1,4154.441,94.224,73.069,6462
20,DCGAN,LSUN,1,128,0,2682.366,LSTM,Wikitext2,1,128,0,3212.166,99.039,71.824,8734
21,DCGAN,LSUN,1,128,0,2879.718,LSTM,Wikitext2,1,128,1,3915.842,98.782,71.982,8438
22,DCGAN,LSUN,1,128,1,3330.727,LSTM,Wikitext2,1,128,0,3634.396,91.528,71.962,8328
23,DCGAN,LSUN,1,128,1,3984.695,LSTM,Wikitext2,1,128,1,4026.371,89.907,68.704,8032
0,LSTM,Wikitext2,1,64,0,2472.883,LSTM,Wikitext2,1,64,0,2473.089,100.0,84.286,7790
1,LSTM,Wikitext2,1,64,0,2841.545,LSTM,Wikitext2,1,64,1,2841.723,100.0,86.536,7656
2,LSTM,Wikitext2,1,64,1,2815.217,LSTM,Wikitext2,1,64,1,2817.369,86.418,76.091,7522
3,LSTM,Wikitext2,1,64,0,2284.397,LSTM,Wikitext2,1,128,0,2829.283,100.0,85.216,9522
4,LSTM,Wikitext2,1,64,0,2390.447,LSTM,Wikitext2,1,128,1,3655.678,100.0,87.407,9226
5,LSTM,Wikitext2,1,64,1,2510.408,LSTM,Wikitext2,1,128,0,2997.226,94.529,82.804,9388
6,LSTM,Wikitext2,1,64,1,2769.43,LSTM,Wikitext2,1,128,1,3621.912,93.302,83.094,9092
7,LSTM,Wikitext2,1,128,0,2399.701,LSTM,Wikitext2,1,128,0,2399.263,90.184,78.898,11254
8,LSTM,Wikitext2,1,128,0,2634.13,LSTM,Wikitext2,1,128,1,2899.372,90.5,80.68,10958
9,LSTM,Wikitext2,1,128,1,3589.642,LSTM,Wikitext2,1,128,1,3586.671,100.0,91.698,10662
0,MobileNetV3,ImageNet,1,32,0,1534.932,PPO,LunarLander,1,32,0,5.387,16.386,1.386,4742
1,MobileNetV3,ImageNet,1,32,1,1078.352,PPO,LunarLander,1,32,0,5.467,15.507,0.565,4396
2,MobileNetV3,ImageNet,1,32,0,1550.146,PPO,LunarLander,1,64,0,14.908,16.882,2.105,4742
3,MobileNetV3,ImageNet,1,32,1,1009.16,PPO,LunarLander,1,64,0,15.121,16.324,1.068,4430
4,MobileNetV3,ImageNet,1,32,0,1469.102,PPO,LunarLander,1,128,0,36.618,17.603,2.89,4742
5,MobileNetV3,ImageNet,1,32,1,1044.079,PPO,LunarLander,1,128,0,45.023,18.628,1.231,4454
6,MobileNetV3,ImageNet,1,64,0,3128.582,PPO,LunarLander,1,32,0,4.816,12.782,0.705,5314
7,MobileNetV3,ImageNet,1,64,1,2053.351,PPO,LunarLander,1,32,0,5.424,17.072,1.42,4754
8,MobileNetV3,ImageNet,1,64,0,3143.865,PPO,LunarLander,1,64,0,17.231,25.318,6.667,5314
9,MobileNetV3,ImageNet,1,64,1,1933.999,PPO,LunarLander,1,64,0,13.542,16.478,2.043,4754
10,MobileNetV3,ImageNet,1,64,0,3067.044,PPO,LunarLander,1,128,0,36.325,23.041,7.164,5314
11,MobileNetV3,ImageNet,1,64,1,2034.175,PPO,LunarLander,1,128,0,43.662,21.457,3.1,4754
12,MobileNetV3,ImageNet,1,128,0,3389.02,PPO,LunarLander,1,32,0,5.501,14.103,0.044,2051
13,MobileNetV3,ImageNet,1,128,1,3787.676,PPO,LunarLander,1,32,0,5.524,16.5,1.412,5264
14,MobileNetV3,ImageNet,1,128,0,3378.487,PPO,LunarLander,1,64,0,14.262,18.03,3.788,6476
15,MobileNetV3,ImageNet,1,128,1,3736.785,PPO,LunarLander,1,64,0,14.112,19.373,3.463,5366
16,MobileNetV3,ImageNet,1,128,0,3383.671,PPO,LunarLander,1,128,0,36.55,21.75,6.875,6476
17,MobileNetV3,ImageNet,1,128,1,3800.17,PPO,LunarLander,1,128,0,49.147,26.155,4.901,5264
0,ResNet18,CIFAR-10,1,32,0,1813.73,PPO,LunarLander,1,32,0,5.382,51.653,23.639,4408
1,ResNet18,CIFAR-10,1,32,1,1457.156,PPO,LunarLander,1,32,0,5.41,37.551,14.246,4378
2,ResNet18,CIFAR-10,1,32,0,1870.308,PPO,LunarLander,1,64,0,14.68,48.718,22.526,4408
3,ResNet18,CIFAR-10,1,32,1,1468.154,PPO,LunarLander,1,64,0,13.378,38.314,15.571,4378
4,ResNet18,CIFAR-10,1,32,0,2093.558,PPO,LunarLander,1,128,0,48.508,62.703,30.23,4968
5,ResNet18,CIFAR-10,1,32,1,1392.052,PPO,LunarLander,1,128,0,36.324,37.542,14.806,4378
6,ResNet18,CIFAR-10,1,64,0,3546.707,PPO,LunarLander,1,32,0,5.022,68.519,40.974,4708
7,ResNet18,CIFAR-10,1,64,1,2765.448,PPO,LunarLander,1,32,0,5.247,45.833,20.278,5690
8,ResNet18,CIFAR-10,1,64,0,3467.045,PPO,LunarLander,1,64,0,13.955,80.371,49.229,4708
9,ResNet18,CIFAR-10,1,64,1,2803.198,PPO,LunarLander,1,64,0,14.638,46.671,20.519,5690
10,ResNet18,CIFAR-10,1,64,0,3407.86,PPO,LunarLander,1,128,0,34.678,72.09,43.833,6190
11,ResNet18,CIFAR-10,1,64,1,2712.053,PPO,LunarLander,1,128,0,37.164,49.329,22.685,5690
12,ResNet18,CIFAR-10,1,128,0,4735.482,PPO,LunarLander,1,32,0,4.427,90.938,59.754,5120
13,ResNet18,CIFAR-10,1,128,1,5149.497,PPO,LunarLander,1,32,0,4.739,59.296,32.58,6084
14,ResNet18,CIFAR-10,1,128,0,4960.746,PPO,LunarLander,1,64,0,12.872,87.789,59.276,5444
15,ResNet18,CIFAR-10,1,128,1,4907.75,PPO,LunarLander,1,64,0,13.558,68.708,36.458,6084
16,ResNet18,CIFAR-10,1,128,0,4767.649,PPO,LunarLander,1,128,0,27.294,91.803,60.479,5120
17,ResNet18,CIFAR-10,1,128,1,5478.986,PPO,LunarLander,1,128,0,41.684,75.908,42.408,6084
18,MobileNetV2,CIFAR-10,1,32,0,1012.233,PPO,LunarLander,1,32,0,5.416,43.174,13.884,4556
19,MobileNetV2,CIFAR-10,1,32,1,857.01,PPO,LunarLander,1,32,0,5.462,36.662,6.324,4368
20,MobileNetV2,CIFAR-10,1,32,0,944.386,PPO,LunarLander,1,64,0,13.852,42.314,13.686,4556
21,MobileNetV2,CIFAR-10,1,32,1,800.294,PPO,LunarLander,1,64,0,13.554,35.232,5.971,4368
22,MobileNetV2,CIFAR-10,1,32,0,989.155,PPO,LunarLander,1,128,0,35.17,41.779,13.494,4556
23,MobileNetV2,CIFAR-10,1,32,1,849.382,PPO,LunarLander,1,128,0,35.755,35.432,6.27,4368
24,MobileNetV2,CIFAR-10,1,64,0,2008.516,PPO,LunarLander,1,32,0,4.808,55.85,27.325,5066
25,MobileNetV2,CIFAR-10,1,64,1,1565.744,PPO,LunarLander,1,32,0,5.481,43.732,13.169,4610
26,MobileNetV2,CIFAR-10,1,64,0,1844.952,PPO,LunarLander,1,64,0,14.393,55.575,27.312,5058
