,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,ResNet18,CIFAR-10,1,32,0,1879.208,ResNet18,CIFAR-10,1,32,0,1648.978,89.122,54.311,4792
1,ResNet18,CIFAR-10,1,32,0,1923.103,ResNet18,CIFAR-10,1,32,1,1396.923,75.419,45.959,4718
2,ResNet18,CIFAR-10,1,32,1,1397.033,ResNet18,CIFAR-10,1,32,1,1240.555,57.315,31.918,4682
3,ResNet18,CIFAR-10,1,32,0,1480.352,ResNet18,CIFAR-10,1,64,0,2848.977,97.959,62.822,5070
4,ResNet18,CIFAR-10,1,32,0,1713.223,ResNet18,CIFAR-10,1,64,1,2606.791,79.875,50.778,6026
5,ResNet18,CIFAR-10,1,32,1,1315.637,ResNet18,CIFAR-10,1,64,0,3240.577,93.041,64.644,5012
6,ResNet18,CIFAR-10,1,32,1,1414.568,ResNet18,CIFAR-10,1,64,1,2761.164,67.795,41.137,5994
7,ResNet18,CIFAR-10,1,32,0,1272.313,ResNet18,CIFAR-10,1,128,0,3608.83,99.135,68.865,6166
8,ResNet18,CIFAR-10,1,32,0,1704.739,ResNet18,CIFAR-10,1,128,1,4180.284,90.122,58.459,6424
9,ResNet18,CIFAR-10,1,32,1,1185.948,ResNet18,CIFAR-10,1,128,0,3714.702,98.849,63.726,5424
10,ResNet18,CIFAR-10,1,32,1,1424.399,ResNet18,CIFAR-10,1,128,1,4406.176,82.247,50.726,6388
11,ResNet18,CIFAR-10,1,64,0,2380.178,ResNet18,CIFAR-10,1,64,0,2378.514,98.743,67.405,5952
12,ResNet18,CIFAR-10,1,64,0,2883.499,ResNet18,CIFAR-10,1,64,1,2392.168,93.055,67.151,6324
13,ResNet18,CIFAR-10,1,64,1,2642.543,ResNet18,CIFAR-10,1,64,1,2529.064,80.027,49.767,7306
14,ResNet18,CIFAR-10,1,64,0,1992.722,ResNet18,CIFAR-10,1,128,0,3332.132,99.819,71.819,5754
15,ResNet18,CIFAR-10,1,64,0,2480.132,ResNet18,CIFAR-10,1,128,1,3605.623,99.027,69.52,5680
16,ResNet18,CIFAR-10,1,64,1,2018.074,ResNet18,CIFAR-10,1,128,0,3980.628,97.707,68.947,6736
17,ResNet18,CIFAR-10,1,64,1,2362.782,ResNet18,CIFAR-10,1,128,1,4242.811,90.423,61.211,6748
18,ResNet18,CIFAR-10,1,128,0,2760.02,ResNet18,CIFAR-10,1,128,0,2762.519,98.446,69.27,6166
19,ResNet18,CIFAR-10,1,128,0,3277.392,ResNet18,CIFAR-10,1,128,1,2815.021,99.74,71.918,7454
20,ResNet18,CIFAR-10,1,128,1,3692.127,ResNet18,CIFAR-10,1,128,1,3636.475,95.946,68.568,8094
21,ResNet18,CIFAR-10,1,32,0,1905.272,MobileNetV2,CIFAR-10,1,32,0,928.791,77.946,45.797,4920
22,ResNet18,CIFAR-10,1,32,0,1774.744,MobileNetV2,CIFAR-10,1,32,1,826.794,66.833,34.722,4702
23,ResNet18,CIFAR-10,1,32,1,1440.182,MobileNetV2,CIFAR-10,1,32,0,986.839,67.649,35.865,4860
24,ResNet18,CIFAR-10,1,32,1,1417.972,MobileNetV2,CIFAR-10,1,32,1,823.313,54.653,24.319,4672
25,ResNet18,CIFAR-10,1,32,0,1695.223,MobileNetV2,CIFAR-10,1,64,0,1863.739,93.205,61.356,5426
26,ResNet18,CIFAR-10,1,32,0,1793.557,MobileNetV2,CIFAR-10,1,64,1,1427.219,77.704,40.915,4966
27,ResNet18,CIFAR-10,1,32,1,1550.628,MobileNetV2,CIFAR-10,1,64,0,1858.984,83.123,52.644,5362
28,ResNet18,CIFAR-10,1,32,1,1354.052,MobileNetV2,CIFAR-10,1,64,1,1459.847,61.514,29.75,4912
29,ResNet18,CIFAR-10,1,32,0,1353.378,MobileNetV2,CIFAR-10,1,128,0,2492.694,98.603,69.301,6558
30,ResNet18,CIFAR-10,1,32,0,1928.349,MobileNetV2,CIFAR-10,1,128,1,2458.887,94.623,55.217,5434
31,ResNet18,CIFAR-10,1,32,1,1216.638,MobileNetV2,CIFAR-10,1,128,0,2762.425,97.431,67.5,6344
32,ResNet18,CIFAR-10,1,32,1,1423.56,MobileNetV2,CIFAR-10,1,128,1,2700.607,79.829,46.214,6266
33,ResNet18,CIFAR-10,1,64,0,3138.403,MobileNetV2,CIFAR-10,1,32,0,953.23,94.205,58.521,5190
34,ResNet18,CIFAR-10,1,64,0,3314.394,MobileNetV2,CIFAR-10,1,32,1,771.687,89.877,55.082,5892
35,ResNet18,CIFAR-10,1,64,1,2819.154,MobileNetV2,CIFAR-10,1,32,0,996.431,77.486,45.459,6174
36,ResNet18,CIFAR-10,1,64,1,2828.547,MobileNetV2,CIFAR-10,1,32,1,803.31,67.397,34.192,5984
37,ResNet18,CIFAR-10,1,64,0,2651.117,MobileNetV2,CIFAR-10,1,64,0,1722.115,99.081,67.824,6580
38,ResNet18,CIFAR-10,1,64,0,3083.628,MobileNetV2,CIFAR-10,1,64,1,1357.809,92.203,55.681,5228
39,ResNet18,CIFAR-10,1,64,1,2345.928,MobileNetV2,CIFAR-10,1,64,0,1772.381,93.608,56.473,5654
40,ResNet18,CIFAR-10,1,64,1,2566.191,MobileNetV2,CIFAR-10,1,64,1,1492.299,75.556,41.625,6224
41,ResNet18,CIFAR-10,1,64,0,2239.529,MobileNetV2,CIFAR-10,1,128,0,2096.422,99.507,71.178,6674
42,ResNet18,CIFAR-10,1,64,0,2792.394,MobileNetV2,CIFAR-10,1,128,1,2227.966,95.435,65.232,5688
43,ResNet18,CIFAR-10,1,64,1,2026.256,MobileNetV2,CIFAR-10,1,128,0,2551.42,99.26,71.534,7708
44,ResNet18,CIFAR-10,1,64,1,2507.889,MobileNetV2,CIFAR-10,1,128,1,2614.056,83.942,49.928,6660
45,ResNet18,CIFAR-10,1,128,0,3682.99,MobileNetV2,CIFAR-10,1,32,0,871.235,98.658,60.397,5670
46,ResNet18,CIFAR-10,1,128,0,4396.034,MobileNetV2,CIFAR-10,1,32,1,717.258,96.708,64.431,6096
47,ResNet18,CIFAR-10,1,128,1,4310.352,MobileNetV2,CIFAR-10,1,32,0,1025.963,90.288,56.274,6566
48,ResNet18,CIFAR-10,1,128,1,4422.204,MobileNetV2,CIFAR-10,1,32,1,792.366,82.197,44.831,6378
49,ResNet18,CIFAR-10,1,128,0,3371.862,MobileNetV2,CIFAR-10,1,64,0,1180.515,99.329,60.274,6104
50,ResNet18,CIFAR-10,1,128,0,4071.187,MobileNetV2,CIFAR-10,1,64,1,1258.9,99.681,68.111,5798
51,ResNet18,CIFAR-10,1,128,1,3965.955,MobileNetV2,CIFAR-10,1,64,0,1777.871,96.288,63.521,7068
