,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
25,mobilenet_v3_small,ImageNet,1,64,0,2318.568,DCGAN,LSUN,1,32,1,1341.232,92.733,52.893,6610
26,mobilenet_v3_small,ImageNet,1,64,1,1672.532,DCGAN,LSUN,1,32,0,1808.306,92.147,37.8,5144
27,mobilenet_v3_small,ImageNet,1,64,1,1822.885,DCGAN,LSUN,1,32,1,1487.212,74.405,30.946,5458
28,mobilenet_v3_small,ImageNet,1,64,0,1450.205,DCGAN,LSUN,1,64,0,2386.337,99.474,51.224,5880
29,mobilenet_v3_small,ImageNet,1,64,0,2163.342,DCGAN,LSUN,1,64,1,2315.799,95.105,57.105,5618
30,mobilenet_v3_small,ImageNet,1,64,1,1623.319,DCGAN,LSUN,1,64,0,2984.111,95.96,46.067,5306
31,mobilenet_v3_small,ImageNet,1,64,1,1785.549,DCGAN,LSUN,1,64,1,2625.052,81.737,34.645,5016
32,mobilenet_v3_small,ImageNet,1,64,0,1263.096,DCGAN,LSUN,1,128,0,3243.061,99.824,53.257,6296
33,mobilenet_v3_small,ImageNet,1,64,0,2146.441,DCGAN,LSUN,1,128,1,3919.944,99.213,61.773,6670
34,mobilenet_v3_small,ImageNet,1,64,1,1296.874,DCGAN,LSUN,1,128,0,3636.446,97.452,46.0,5782
35,mobilenet_v3_small,ImageNet,1,64,1,1740.555,DCGAN,LSUN,1,128,1,4203.969,86.093,39.48,5428
36,mobilenet_v3_small,ImageNet,1,128,0,2321.955,DCGAN,LSUN,1,32,0,1406.003,100.0,58.76,6908
37,mobilenet_v3_small,ImageNet,1,128,0,2666.736,DCGAN,LSUN,1,32,1,1110.593,100.0,67.147,7158
38,mobilenet_v3_small,ImageNet,1,128,1,2668.519,DCGAN,LSUN,1,32,0,1718.756,99.413,48.44,5756
39,mobilenet_v3_small,ImageNet,1,128,1,3035.64,DCGAN,LSUN,1,32,1,1320.699,92.28,41.853,5968
40,mobilenet_v3_small,ImageNet,1,128,0,2092.572,DCGAN,LSUN,1,64,0,2081.487,100.0,60.986,6994
41,mobilenet_v3_small,ImageNet,1,128,0,2465.211,DCGAN,LSUN,1,64,1,1876.014,100.0,58.584,6780
42,mobilenet_v3_small,ImageNet,1,128,1,2348.121,DCGAN,LSUN,1,64,0,2429.791,99.427,50.413,6024
43,mobilenet_v3_small,ImageNet,1,128,1,2976.946,DCGAN,LSUN,1,64,1,2289.527,97.013,46.253,5824
44,mobilenet_v3_small,ImageNet,1,128,0,1707.861,DCGAN,LSUN,1,128,0,2773.166,100.0,58.447,7618
45,mobilenet_v3_small,ImageNet,1,128,0,2565.111,DCGAN,LSUN,1,128,1,3281.707,100.0,65.816,7144
46,mobilenet_v3_small,ImageNet,1,128,1,1870.499,DCGAN,LSUN,1,128,0,3250.539,99.347,48.547,6564
47,mobilenet_v3_small,ImageNet,1,128,1,2714.057,DCGAN,LSUN,1,128,1,3852.849,98.455,48.156,5982
