,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,PointNet,ShapeNet,1,32,0,135.48,TD3,BipedalWalker,1,32,0,19.558,23.512,8.381,6024
1,PointNet,ShapeNet,1,32,1,136.502,TD3,BipedalWalker,1,32,0,16.013,22.091,5.364,5390
2,PointNet,ShapeNet,1,32,0,131.815,TD3,BipedalWalker,1,64,0,88.497,22.179,6.417,6024
3,PointNet,ShapeNet,1,32,1,136.455,TD3,BipedalWalker,1,64,0,12.375,22.871,6.823,5390
4,PointNet,ShapeNet,1,32,0,131.506,TD3,BipedalWalker,1,128,0,129.088,24.286,7.974,6024
5,PointNet,ShapeNet,1,32,1,131.028,TD3,BipedalWalker,1,128,0,70.734,21.742,6.157,5390
6,PointNet,ShapeNet,1,64,0,131.131,TD3,BipedalWalker,1,32,0,29.878,20.86,6.825,8402
7,PointNet,ShapeNet,1,64,1,132.81,TD3,BipedalWalker,1,32,0,19.626,23.429,7.107,6588
8,PointNet,ShapeNet,1,64,0,131.511,TD3,BipedalWalker,1,64,0,11.67,20.269,5.075,8402
9,PointNet,ShapeNet,1,64,1,132.652,TD3,BipedalWalker,1,64,0,127.795,20.818,5.255,6588
10,PointNet,ShapeNet,1,64,0,130.057,TD3,BipedalWalker,1,128,0,84.735,23.6,8.914,8402
11,PointNet,ShapeNet,1,64,1,137.672,TD3,BipedalWalker,1,128,0,265.169,21.232,6.232,6588
12,PointNet,ShapeNet,1,128,0,127.233,TD3,BipedalWalker,1,32,0,18.523,21.815,6.84,12530
13,PointNet,ShapeNet,1,128,1,127.884,TD3,BipedalWalker,1,32,0,9.926,22.262,7.131,9032
14,PointNet,ShapeNet,1,128,0,127.992,TD3,BipedalWalker,1,64,0,53.753,20.983,8.362,12530
15,PointNet,ShapeNet,1,128,1,127.111,TD3,BipedalWalker,1,64,0,20.867,19.873,5.076,9032
16,PointNet,ShapeNet,1,128,0,128.326,TD3,BipedalWalker,1,128,0,100.615,23.542,10.407,12530
17,PointNet,ShapeNet,1,128,1,126.878,TD3,BipedalWalker,1,128,0,235.002,20.083,6.267,9032
