,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
24,ResNet18,CIFAR-10,1,128,0,3955.018,PointNet,ShapeNet,1,32,0,127.89,95.711,59.987,7062
25,ResNet18,CIFAR-10,1,128,0,4766.967,PointNet,ShapeNet,1,32,1,126.348,94.014,68.274,6428
26,ResNet18,CIFAR-10,1,128,1,4685.481,PointNet,ShapeNet,1,32,0,130.701,82.276,46.263,8026
27,ResNet18,CIFAR-10,1,128,1,4758.899,PointNet,ShapeNet,1,32,1,134.357,82.347,43.907,7392
28,ResNet18,CIFAR-10,1,128,0,4358.5,PointNet,ShapeNet,1,64,0,124.648,94.71,66.333,10546
29,ResNet18,CIFAR-10,1,128,0,4717.484,PointNet,ShapeNet,1,64,1,128.215,92.706,66.853,7626
30,ResNet18,CIFAR-10,1,128,1,4833.183,PointNet,ShapeNet,1,64,0,129.607,76.866,47.582,10404
31,ResNet18,CIFAR-10,1,128,1,5167.029,PointNet,ShapeNet,1,64,1,130.005,77.522,47.0,8590
32,ResNet18,CIFAR-10,1,128,0,4419.018,PointNet,ShapeNet,1,128,0,131.87,87.464,61.786,15678
33,ResNet18,CIFAR-10,1,128,0,4629.317,PointNet,ShapeNet,1,128,1,121.44,90.696,63.732,10070
34,ResNet18,CIFAR-10,1,128,1,4897.041,PointNet,ShapeNet,1,128,0,121.789,69.871,43.903,14532
35,ResNet18,CIFAR-10,1,128,1,5175.609,PointNet,ShapeNet,1,128,1,121.521,71.912,42.93,11034
36,MobileNetV2,CIFAR-10,1,32,0,1039.391,PointNet,ShapeNet,1,32,0,132.968,50.507,25.107,6514
37,MobileNetV2,CIFAR-10,1,32,0,1153.774,PointNet,ShapeNet,1,32,1,129.281,50.4,23.8,5864
38,MobileNetV2,CIFAR-10,1,32,1,886.783,PointNet,ShapeNet,1,32,0,129.308,41.676,18.216,6372
39,MobileNetV2,CIFAR-10,1,32,1,900.642,PointNet,ShapeNet,1,32,1,120.498,34.514,12.389,5676
40,MobileNetV2,CIFAR-10,1,32,0,1063.945,PointNet,ShapeNet,1,64,0,129.888,51.029,25.217,8876
41,MobileNetV2,CIFAR-10,1,32,0,1127.392,PointNet,ShapeNet,1,64,1,126.441,48.718,22.408,7062
42,MobileNetV2,CIFAR-10,1,32,1,872.119,PointNet,ShapeNet,1,64,0,135.452,39.25,16.721,8688
43,MobileNetV2,CIFAR-10,1,32,1,944.394,PointNet,ShapeNet,1,64,1,137.236,35.809,13.456,6874
44,MobileNetV2,CIFAR-10,1,32,0,1077.357,PointNet,ShapeNet,1,128,0,123.873,48.194,24.242,13004
45,MobileNetV2,CIFAR-10,1,32,0,1056.625,PointNet,ShapeNet,1,128,1,121.119,42.895,19.0,9506
46,MobileNetV2,CIFAR-10,1,32,1,858.703,PointNet,ShapeNet,1,128,0,129.768,36.881,15.068,12816
47,MobileNetV2,CIFAR-10,1,32,1,882.146,PointNet,ShapeNet,1,128,1,128.013,31.949,12.169,9318
48,MobileNetV2,CIFAR-10,1,64,0,1910.943,PointNet,ShapeNet,1,32,0,123.402,69.307,42.107,6938
49,MobileNetV2,CIFAR-10,1,64,0,1990.53,PointNet,ShapeNet,1,32,1,130.492,74.824,42.068,6354
50,MobileNetV2,CIFAR-10,1,64,1,1743.656,PointNet,ShapeNet,1,32,0,127.524,51.671,22.959,6550
51,MobileNetV2,CIFAR-10,1,64,1,1780.704,PointNet,ShapeNet,1,32,1,132.946,49.411,22.712,5916
52,MobileNetV2,CIFAR-10,1,64,0,1957.856,PointNet,ShapeNet,1,64,0,138.407,70.9,42.114,9378
53,MobileNetV2,CIFAR-10,1,64,0,2025.129,PointNet,ShapeNet,1,64,1,132.667,69.443,39.171,7564
54,MobileNetV2,CIFAR-10,1,64,1,1723.165,PointNet,ShapeNet,1,64,0,131.788,52.779,25.103,8928
55,MobileNetV2,CIFAR-10,1,64,1,1732.444,PointNet,ShapeNet,1,64,1,131.432,48.743,22.2,7114
56,MobileNetV2,CIFAR-10,1,64,0,2107.871,PointNet,ShapeNet,1,128,0,126.967,68.217,39.317,13514
57,MobileNetV2,CIFAR-10,1,64,0,1999.674,PointNet,ShapeNet,1,128,1,129.091,63.407,37.119,10008
58,MobileNetV2,CIFAR-10,1,64,1,1577.575,PointNet,ShapeNet,1,128,0,126.09,45.117,21.617,13056
59,MobileNetV2,CIFAR-10,1,64,1,1681.464,PointNet,ShapeNet,1,128,1,125.048,46.273,21.418,9558
60,MobileNetV2,CIFAR-10,1,128,0,3023.289,PointNet,ShapeNet,1,32,0,129.732,96.338,64.716,8068
61,MobileNetV2,CIFAR-10,1,128,0,3235.794,PointNet,ShapeNet,1,32,1,133.065,96.676,65.189,7444
62,MobileNetV2,CIFAR-10,1,128,1,2959.815,PointNet,ShapeNet,1,32,0,131.21,72.055,37.795,6986
63,MobileNetV2,CIFAR-10,1,128,1,2997.17,PointNet,ShapeNet,1,32,1,127.059,70.324,36.486,6550
64,MobileNetV2,CIFAR-10,1,128,0,2875.734,PointNet,ShapeNet,1,64,0,133.428,93.87,62.551,10396
65,MobileNetV2,CIFAR-10,1,128,0,3202.146,PointNet,ShapeNet,1,64,1,134.882,94.015,63.088,8632
66,MobileNetV2,CIFAR-10,1,128,1,2840.228,PointNet,ShapeNet,1,64,0,129.877,70.058,36.116,9364
67,MobileNetV2,CIFAR-10,1,128,1,2907.314,PointNet,ShapeNet,1,64,1,129.501,71.914,34.114,8688
68,MobileNetV2,CIFAR-10,1,128,0,2961.192,PointNet,ShapeNet,1,128,0,118.452,84.639,55.623,14574
69,MobileNetV2,CIFAR-10,1,128,0,3200.515,PointNet,ShapeNet,1,128,1,123.351,89.304,59.429,11076
70,MobileNetV2,CIFAR-10,1,128,1,2796.136,PointNet,ShapeNet,1,128,0,126.48,64.085,34.136,13492
71,MobileNetV2,CIFAR-10,1,128,1,2877.401,PointNet,ShapeNet,1,128,1,130.049,62.914,33.121,10282
72,EfficientNetB0,CIFAR-10,1,32,0,866.319,PointNet,ShapeNet,1,32,0,129.257,38.707,13.56,6298
73,EfficientNetB0,CIFAR-10,1,32,0,869.921,PointNet,ShapeNet,1,32,1,126.328,33.147,9.933,5664
74,EfficientNetB0,CIFAR-10,1,32,1,731.831,PointNet,ShapeNet,1,32,0,134.743,34.64,12.027,6206
75,EfficientNetB0,CIFAR-10,1,32,1,772.243,PointNet,ShapeNet,1,32,1,131.051,31.944,8.563,5530
76,EfficientNetB0,CIFAR-10,1,32,0,830.271,PointNet,ShapeNet,1,64,0,132.631,34.188,11.478,8676
77,EfficientNetB0,CIFAR-10,1,32,0,898.201,PointNet,ShapeNet,1,64,1,135.906,33.1,9.729,6862
78,EfficientNetB0,CIFAR-10,1,32,1,712.25,PointNet,ShapeNet,1,64,0,129.632,31.056,10.169,8544
79,EfficientNetB0,CIFAR-10,1,32,1,773.486,PointNet,ShapeNet,1,64,1,132.564,29.159,8.0,6730
80,EfficientNetB0,CIFAR-10,1,32,0,826.207,PointNet,ShapeNet,1,128,0,119.885,31.379,9.759,12804
81,EfficientNetB0,CIFAR-10,1,32,0,845.405,PointNet,ShapeNet,1,128,1,126.804,28.85,8.917,9306
82,EfficientNetB0,CIFAR-10,1,32,1,697.127,PointNet,ShapeNet,1,128,0,123.454,32.0,12.054,12670
83,EfficientNetB0,CIFAR-10,1,32,1,787.307,PointNet,ShapeNet,1,128,1,129.712,28.817,7.833,9174
84,EfficientNetB0,CIFAR-10,1,64,0,1690.448,PointNet,ShapeNet,1,32,0,126.464,41.96,15.52,6756
85,EfficientNetB0,CIFAR-10,1,64,0,1772.104,PointNet,ShapeNet,1,32,1,136.135,40.297,13.689,6122
86,EfficientNetB0,CIFAR-10,1,64,1,1460.125,PointNet,ShapeNet,1,32,0,137.388,39.378,13.581,6280
87,EfficientNetB0,CIFAR-10,1,64,1,1494.771,PointNet,ShapeNet,1,32,1,131.198,32.878,8.865,5646
88,EfficientNetB0,CIFAR-10,1,64,0,1615.274,PointNet,ShapeNet,1,64,0,129.707,40.264,15.653,9134
89,EfficientNetB0,CIFAR-10,1,64,0,1713.033,PointNet,ShapeNet,1,64,1,130.796,37.306,12.458,7320
90,EfficientNetB0,CIFAR-10,1,64,1,1421.224,PointNet,ShapeNet,1,64,0,128.667,39.014,12.377,8658
91,EfficientNetB0,CIFAR-10,1,64,1,1439.213,PointNet,ShapeNet,1,64,1,123.584,31.471,8.957,6844
92,EfficientNetB0,CIFAR-10,1,64,0,1595.338,PointNet,ShapeNet,1,128,0,125.947,36.689,14.377,13262
93,EfficientNetB0,CIFAR-10,1,64,0,1658.464,PointNet,ShapeNet,1,128,1,127.948,35.828,11.345,9764
94,EfficientNetB0,CIFAR-10,1,64,1,1314.802,PointNet,ShapeNet,1,128,0,116.998,32.81,12.121,12786
95,EfficientNetB0,CIFAR-10,1,64,1,1465.822,PointNet,ShapeNet,1,128,1,126.739,30.618,8.618,9288
96,EfficientNetB0,CIFAR-10,1,128,0,3170.787,PointNet,ShapeNet,1,32,0,130.56,58.89,26.932,7052
97,EfficientNetB0,CIFAR-10,1,128,0,3329.252,PointNet,ShapeNet,1,32,1,134.263,51.4,20.947,5948
98,EfficientNetB0,CIFAR-10,1,128,1,2702.157,PointNet,ShapeNet,1,32,0,130.33,44.014,15.507,7254
99,EfficientNetB0,CIFAR-10,1,128,1,2871.202,PointNet,ShapeNet,1,32,1,129.567,42.608,12.73,5714
100,EfficientNetB0,CIFAR-10,1,128,0,3096.124,PointNet,ShapeNet,1,64,0,129.581,53.217,23.971,9184
101,EfficientNetB0,CIFAR-10,1,128,0,3363.791,PointNet,ShapeNet,1,64,1,132.398,52.486,22.6,7146
102,EfficientNetB0,CIFAR-10,1,128,1,2775.382,PointNet,ShapeNet,1,64,0,131.28,43.609,14.725,9818
103,EfficientNetB0,CIFAR-10,1,128,1,2765.482,PointNet,ShapeNet,1,64,1,131.705,40.676,13.662,6912
104,EfficientNetB0,CIFAR-10,1,128,0,3023.978,PointNet,ShapeNet,1,128,0,133.071,46.862,21.207,13904
105,EfficientNetB0,CIFAR-10,1,128,0,3316.86,PointNet,ShapeNet,1,128,1,124.994,46.311,19.279,9590
106,EfficientNetB0,CIFAR-10,1,128,1,2605.557,PointNet,ShapeNet,1,128,0,124.293,42.069,15.379,12854
107,EfficientNetB0,CIFAR-10,1,128,1,2775.719,PointNet,ShapeNet,1,128,1,131.815,40.179,13.232,10248
108,VGG,CIFAR-10,1,32,0,3777.112,PointNet,ShapeNet,1,32,0,121.688,52.635,31.568,7376
109,VGG,CIFAR-10,1,32,0,3831.715,PointNet,ShapeNet,1,32,1,123.202,52.75,30.947,6742
110,VGG,CIFAR-10,1,32,1,3262.519,PointNet,ShapeNet,1,32,0,129.434,42.867,24.187,6752
111,VGG,CIFAR-10,1,32,1,3313.477,PointNet,ShapeNet,1,32,1,121.592,43.133,24.187,6118
112,VGG,CIFAR-10,1,32,0,3933.953,PointNet,ShapeNet,1,64,0,128.49,54.873,33.056,9754
113,VGG,CIFAR-10,1,32,0,3948.557,PointNet,ShapeNet,1,64,1,127.278,59.0,27.882,7568
114,VGG,CIFAR-10,1,32,1,3296.134,PointNet,ShapeNet,1,64,0,132.79,44.761,25.577,9130
115,VGG,CIFAR-10,1,32,1,3212.667,PointNet,ShapeNet,1,64,1,123.612,39.186,21.614,8470
116,VGG,CIFAR-10,1,32,0,3880.913,PointNet,ShapeNet,1,128,0,125.555,53.073,32.145,13882
117,VGG,CIFAR-10,1,32,0,3887.389,PointNet,ShapeNet,1,128,1,113.081,43.0,25.048,10384
118,VGG,CIFAR-10,1,32,1,3189.11,PointNet,ShapeNet,1,128,0,125.321,44.13,26.167,13258
119,VGG,CIFAR-10,1,32,1,3453.944,PointNet,ShapeNet,1,128,1,124.788,39.098,22.033,9760
120,VGG,CIFAR-10,1,64,0,6733.249,PointNet,ShapeNet,1,32,0,125.305,66.297,42.068,7574
121,VGG,CIFAR-10,1,64,0,6984.86,PointNet,ShapeNet,1,32,1,123.517,65.611,38.611,6940
122,VGG,CIFAR-10,1,64,1,5868.246,PointNet,ShapeNet,1,32,0,122.958,50.89,28.808,7578
123,VGG,CIFAR-10,1,64,1,6613.745,PointNet,ShapeNet,1,32,1,129.676,56.534,31.986,6944
124,VGG,CIFAR-10,1,64,0,5966.918,PointNet,ShapeNet,1,64,0,124.143,80.06,41.03,9952
125,VGG,CIFAR-10,1,64,0,6891.723,PointNet,ShapeNet,1,64,1,121.907,60.853,39.265,8138
126,VGG,CIFAR-10,1,64,1,5980.796,PointNet,ShapeNet,1,64,0,126.443,48.391,27.029,9956
127,VGG,CIFAR-10,1,64,1,6273.495,PointNet,ShapeNet,1,64,1,122.152,50.7,28.814,8142
128,VGG,CIFAR-10,1,64,0,6960.002,PointNet,ShapeNet,1,128,0,115.02,62.727,39.891,12830
129,VGG,CIFAR-10,1,64,0,6522.148,PointNet,ShapeNet,1,128,1,128.275,52.098,33.246,9340
130,VGG,CIFAR-10,1,64,1,6195.504,PointNet,ShapeNet,1,128,0,123.512,47.5,27.464,12752
131,VGG,CIFAR-10,1,64,1,6103.823,PointNet,ShapeNet,1,128,1,125.085,39.967,21.683,9254
132,VGG,CIFAR-10,1,128,0,8760.453,PointNet,ShapeNet,1,32,0,127.602,64.89,41.767,7980
133,VGG,CIFAR-10,1,128,0,9026.747,PointNet,ShapeNet,1,32,1,130.641,67.284,39.446,7346
134,VGG,CIFAR-10,1,128,1,8448.011,PointNet,ShapeNet,1,32,0,127.112,54.0,29.787,7586
135,VGG,CIFAR-10,1,128,1,8852.287,PointNet,ShapeNet,1,32,1,130.695,51.233,30.493,7294
136,VGG,CIFAR-10,1,128,0,8594.774,PointNet,ShapeNet,1,64,0,127.286,61.652,41.561,10358
137,VGG,CIFAR-10,1,128,0,8798.375,PointNet,ShapeNet,1,64,1,131.529,55.299,37.134,8544
138,VGG,CIFAR-10,1,128,1,8354.863,PointNet,ShapeNet,1,64,0,130.128,54.209,33.776,9034
139,VGG,CIFAR-10,1,128,1,8825.808,PointNet,ShapeNet,1,64,1,129.763,48.343,28.373,7220
140,VGG,CIFAR-10,1,128,0,8607.662,PointNet,ShapeNet,1,128,0,124.84,55.383,36.75,13048
141,VGG,CIFAR-10,1,128,0,8673.054,PointNet,ShapeNet,1,128,1,122.775,54.807,36.123,9550
142,VGG,CIFAR-10,1,128,1,8402.84,PointNet,ShapeNet,1,128,0,119.266,49.111,29.019,13046
143,VGG,CIFAR-10,1,128,1,8713.795,PointNet,ShapeNet,1,128,1,117.73,47.825,28.684,9548
