,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
76,VGG,CIFAR-10,1,32,0,2413.02,LSTM,Wikitext2,1,128,0,3571.905,86.146,69.854,9024
77,VGG,CIFAR-10,1,32,0,2403.795,LSTM,Wikitext2,1,128,1,4017.705,78.1,64.62,8728
78,VGG,CIFAR-10,1,32,1,1872.611,LSTM,Wikitext2,1,128,0,3667.244,82.082,67.224,8400
79,VGG,CIFAR-10,1,32,1,2084.675,LSTM,Wikitext2,1,128,1,4001.683,72.7,59.76,8104
80,VGG,CIFAR-10,1,64,0,4601.4,LSTM,Wikitext2,1,64,0,3702.22,100.0,80.423,6248
81,VGG,CIFAR-10,1,64,0,5006.412,LSTM,Wikitext2,1,64,1,4053.575,91.189,74.887,6114
82,VGG,CIFAR-10,1,64,1,3828.146,LSTM,Wikitext2,1,64,0,4057.732,100.0,78.212,7494
83,VGG,CIFAR-10,1,64,1,4268.34,LSTM,Wikitext2,1,64,1,4196.586,86.463,68.963,7360
84,VGG,CIFAR-10,1,64,0,3949.151,LSTM,Wikitext2,1,128,0,3616.592,90.12,73.86,9222
85,VGG,CIFAR-10,1,64,0,4626.713,LSTM,Wikitext2,1,128,1,4022.832,84.32,69.98,7768
86,VGG,CIFAR-10,1,64,1,3669.356,LSTM,Wikitext2,1,128,0,3671.259,84.708,68.958,7894
87,VGG,CIFAR-10,1,64,1,3903.157,LSTM,Wikitext2,1,128,1,3988.272,75.312,61.708,7598
88,VGG,CIFAR-10,1,128,0,6099.752,LSTM,Wikitext2,1,64,0,3556.521,100.0,80.704,6458
89,VGG,CIFAR-10,1,128,0,7498.97,LSTM,Wikitext2,1,64,1,3786.836,94.623,79.019,6324
90,VGG,CIFAR-10,1,128,1,5964.428,LSTM,Wikitext2,1,64,0,3880.692,100.0,79.558,6456
91,VGG,CIFAR-10,1,128,1,7029.435,LSTM,Wikitext2,1,64,1,4015.407,90.5,73.296,6322
92,VGG,CIFAR-10,1,128,0,6048.98,LSTM,Wikitext2,1,128,0,3532.292,93.02,76.941,8190
93,VGG,CIFAR-10,1,128,0,7279.237,LSTM,Wikitext2,1,128,1,3892.778,90.542,75.292,7894
94,VGG,CIFAR-10,1,128,1,5422.451,LSTM,Wikitext2,1,128,0,3621.855,86.708,71.167,8188
95,VGG,CIFAR-10,1,128,1,6468.755,LSTM,Wikitext2,1,128,1,3927.203,79.708,65.188,7892
