,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,PointNet,ShapeNet,1,32,0,127.877,DCGAN,LSUN,1,32,0,2297.062,75.027,35.04,6448
1,PointNet,ShapeNet,1,32,0,129.842,DCGAN,LSUN,1,32,1,1855.699,49.986,23.419,6720
2,PointNet,ShapeNet,1,32,1,131.48,DCGAN,LSUN,1,32,0,2326.603,74.757,31.23,5814
3,PointNet,ShapeNet,1,32,1,125.906,DCGAN,LSUN,1,32,1,1872.593,45.919,20.135,6086
4,PointNet,ShapeNet,1,32,0,125.904,DCGAN,LSUN,1,64,0,3526.773,91.216,42.027,6534
5,PointNet,ShapeNet,1,32,0,118.945,DCGAN,LSUN,1,64,1,3158.185,58.361,24.472,6320
6,PointNet,ShapeNet,1,32,1,132.29,DCGAN,LSUN,1,64,0,3629.587,94.649,40.203,6262
7,PointNet,ShapeNet,1,32,1,129.294,DCGAN,LSUN,1,64,1,3554.09,64.878,28.0,5686
8,PointNet,ShapeNet,1,32,0,132.18,DCGAN,LSUN,1,128,0,3896.67,94.767,43.493,7086
9,PointNet,ShapeNet,1,32,0,127.215,DCGAN,LSUN,1,128,1,5254.081,66.0,33.781,6680
10,PointNet,ShapeNet,1,32,1,136.845,DCGAN,LSUN,1,128,0,4349.075,93.479,43.603,6452
11,PointNet,ShapeNet,1,32,1,132.494,DCGAN,LSUN,1,128,1,5361.547,63.933,31.453,6046
12,PointNet,ShapeNet,1,64,0,127.642,DCGAN,LSUN,1,32,0,2208.642,74.366,29.972,9126
13,PointNet,ShapeNet,1,64,0,132.04,DCGAN,LSUN,1,32,1,1859.975,48.743,22.443,9098
14,PointNet,ShapeNet,1,64,1,128.692,DCGAN,LSUN,1,32,0,2422.629,81.708,30.389,7012
15,PointNet,ShapeNet,1,64,1,132.095,DCGAN,LSUN,1,32,1,1956.511,47.704,20.732,7284
16,PointNet,ShapeNet,1,64,0,132.333,DCGAN,LSUN,1,64,0,3455.837,90.443,41.029,8912
17,PointNet,ShapeNet,1,64,0,130.772,DCGAN,LSUN,1,64,1,3474.408,64.449,30.275,8698
18,PointNet,ShapeNet,1,64,1,134.222,DCGAN,LSUN,1,64,0,3647.029,85.246,39.275,7098
19,PointNet,ShapeNet,1,64,1,128.847,DCGAN,LSUN,1,64,1,3456.842,58.071,24.286,6884
20,PointNet,ShapeNet,1,64,0,130.542,DCGAN,LSUN,1,128,0,3865.361,91.915,41.972,9464
21,PointNet,ShapeNet,1,64,0,126.109,DCGAN,LSUN,1,128,1,5425.156,66.955,34.493,9058
22,PointNet,ShapeNet,1,64,1,130.182,DCGAN,LSUN,1,128,0,4297.993,92.13,42.174,7650
23,PointNet,ShapeNet,1,64,1,127.228,DCGAN,LSUN,1,128,1,5554.576,64.841,31.493,7938
24,PointNet,ShapeNet,1,128,0,124.216,DCGAN,LSUN,1,32,0,2318.451,74.304,32.804,12954
25,PointNet,ShapeNet,1,128,0,116.958,DCGAN,LSUN,1,32,1,1953.072,48.603,22.259,13226
26,PointNet,ShapeNet,1,128,1,131.576,DCGAN,LSUN,1,32,0,2578.665,84.643,29.196,9456
27,PointNet,ShapeNet,1,128,1,125.859,DCGAN,LSUN,1,32,1,1925.172,45.138,19.897,9728
28,PointNet,ShapeNet,1,128,0,116.405,DCGAN,LSUN,1,64,0,3463.633,86.186,37.797,13040
29,PointNet,ShapeNet,1,128,0,123.328,DCGAN,LSUN,1,64,1,3504.131,60.607,26.554,12826
30,PointNet,ShapeNet,1,128,1,122.532,DCGAN,LSUN,1,64,0,3732.283,84.109,37.509,9542
31,PointNet,ShapeNet,1,128,1,117.958,DCGAN,LSUN,1,64,1,3525.431,57.714,23.696,9328
32,PointNet,ShapeNet,1,128,0,121.209,DCGAN,LSUN,1,128,0,3823.744,89.5,40.411,13592
33,PointNet,ShapeNet,1,128,0,129.407,DCGAN,LSUN,1,128,1,5211.751,60.051,33.068,14750
34,PointNet,ShapeNet,1,128,1,123.763,DCGAN,LSUN,1,128,0,4324.931,87.636,40.891,10094
35,PointNet,ShapeNet,1,128,1,123.329,DCGAN,LSUN,1,128,1,5733.591,67.982,34.089,9688
