,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,TD3,BipedalWalker,1,32,0,28.059,TD3,BipedalWalker,1,32,0,64.203,23.714,0.875,4090
1,TD3,BipedalWalker,1,32,0,8.847,TD3,BipedalWalker,1,64,0,20.732,19.469,0.481,4090
2,TD3,BipedalWalker,1,32,0,13.67,TD3,BipedalWalker,1,128,0,103.549,23.265,0.765,4090
3,TD3,BipedalWalker,1,64,0,31.665,TD3,BipedalWalker,1,64,0,56.54,24.881,0.831,4090
4,TD3,BipedalWalker,1,64,0,43.972,TD3,BipedalWalker,1,128,0,136.333,23.913,0.787,4090
5,TD3,BipedalWalker,1,128,0,48.753,TD3,BipedalWalker,1,128,0,28.681,24.809,0.838,4090
