,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,PointNet,ShapeNet,1,32,0,134.888,LSTM,Wikitext2,1,64,0,4013.832,97.3,73.867,7874
1,PointNet,ShapeNet,1,32,0,136.692,LSTM,Wikitext2,1,64,1,4253.113,79.638,65.328,7740
2,PointNet,ShapeNet,1,32,1,134.001,LSTM,Wikitext2,1,64,0,4229.19,100.0,76.69,7240
3,PointNet,ShapeNet,1,32,1,131.564,LSTM,Wikitext2,1,64,1,4485.9,78.759,65.138,7106
4,PointNet,ShapeNet,1,32,0,129.169,LSTM,Wikitext2,1,128,0,3593.118,79.259,66.611,9606
5,PointNet,ShapeNet,1,32,0,136.618,LSTM,Wikitext2,1,128,1,4111.924,70.66,61.755,9310
6,PointNet,ShapeNet,1,32,1,131.94,LSTM,Wikitext2,1,128,0,3772.923,77.963,65.648,8972
7,PointNet,ShapeNet,1,32,1,129.262,LSTM,Wikitext2,1,128,1,4316.279,67.736,59.623,8676
8,PointNet,ShapeNet,1,64,0,136.2,LSTM,Wikitext2,1,64,0,3969.518,96.167,72.117,10252
9,PointNet,ShapeNet,1,64,0,133.108,LSTM,Wikitext2,1,64,1,4199.446,74.869,61.131,10118
10,PointNet,ShapeNet,1,64,1,132.39,LSTM,Wikitext2,1,64,0,4184.382,95.458,72.068,8438
11,PointNet,ShapeNet,1,64,1,136.053,LSTM,Wikitext2,1,64,1,4425.994,77.367,63.45,8304
12,PointNet,ShapeNet,1,64,0,125.476,LSTM,Wikitext2,1,128,0,3564.874,76.074,63.593,11984
13,PointNet,ShapeNet,1,64,0,126.045,LSTM,Wikitext2,1,128,1,4014.621,67.352,57.87,11688
14,PointNet,ShapeNet,1,64,1,137.274,LSTM,Wikitext2,1,128,0,3717.965,74.836,62.782,10170
15,PointNet,ShapeNet,1,64,1,132.23,LSTM,Wikitext2,1,128,1,4031.722,61.709,54.164,9874
16,PointNet,ShapeNet,1,128,0,130.47,LSTM,Wikitext2,1,64,0,3946.264,92.305,69.068,14380
17,PointNet,ShapeNet,1,128,0,127.866,LSTM,Wikitext2,1,64,1,4169.569,71.883,58.833,14246
18,PointNet,ShapeNet,1,128,1,127.32,LSTM,Wikitext2,1,64,0,4168.379,89.033,67.131,10882
19,PointNet,ShapeNet,1,128,1,128.159,LSTM,Wikitext2,1,64,1,4390.276,70.717,58.417,10748
20,PointNet,ShapeNet,1,128,0,125.559,LSTM,Wikitext2,1,128,0,3519.917,70.458,59.068,16112
21,PointNet,ShapeNet,1,128,0,122.421,LSTM,Wikitext2,1,128,1,3707.597,57.017,49.583,15816
22,PointNet,ShapeNet,1,128,1,128.105,LSTM,Wikitext2,1,128,0,3667.827,70.441,59.068,12614
23,PointNet,ShapeNet,1,128,1,125.196,LSTM,Wikitext2,1,128,1,4032.994,58.377,50.344,12318
