,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,DCGAN,LSUN,1,32,0,1848.685,PPO,LunarLander,1,32,0,5.199,49.901,16.338,4506
1,DCGAN,LSUN,1,32,1,1491.947,PPO,LunarLander,1,32,0,5.281,35.571,9.386,5370
2,DCGAN,LSUN,1,32,0,1749.505,PPO,LunarLander,1,64,0,14.224,53.354,18.708,4506
3,DCGAN,LSUN,1,32,1,1672.631,PPO,LunarLander,1,64,0,14.69,38.87,10.584,4778
4,DCGAN,LSUN,1,32,0,2002.926,PPO,LunarLander,1,128,0,36.621,60.806,21.903,4506
5,DCGAN,LSUN,1,32,1,1631.08,PPO,LunarLander,1,128,0,42.097,42.845,12.155,4778
6,DCGAN,LSUN,1,64,0,3552.966,PPO,LunarLander,1,32,0,4.971,66.377,25.351,4592
7,DCGAN,LSUN,1,64,1,2761.194,PPO,LunarLander,1,32,0,5.1,42.822,12.356,4378
8,DCGAN,LSUN,1,64,0,3334.473,PPO,LunarLander,1,64,0,12.554,68.093,26.773,4954
9,DCGAN,LSUN,1,64,1,2977.68,PPO,LunarLander,1,64,0,14.775,49.173,15.707,4958
10,DCGAN,LSUN,1,64,0,3422.783,PPO,LunarLander,1,128,0,35.023,72.597,28.299,4592
11,DCGAN,LSUN,1,64,1,2814.198,PPO,LunarLander,1,128,0,33.813,44.605,13.539,4594
12,DCGAN,LSUN,1,128,0,4324.019,PPO,LunarLander,1,32,0,3.925,75.375,29.514,5144
13,DCGAN,LSUN,1,128,1,4774.576,PPO,LunarLander,1,32,0,5.051,50.824,20.473,4738
14,DCGAN,LSUN,1,128,0,4255.725,PPO,LunarLander,1,64,0,10.986,82.159,32.188,5144
15,DCGAN,LSUN,1,128,1,4684.915,PPO,LunarLander,1,64,0,13.715,57.826,24.362,4738
16,DCGAN,LSUN,1,128,0,4219.121,PPO,LunarLander,1,128,0,27.1,87.5,33.875,5144
17,DCGAN,LSUN,1,128,1,5014.195,PPO,LunarLander,1,128,0,36.188,59.041,23.095,4738
