,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
19,MobileNetV2,CIFAR-10,1,32,1,868.496,TD3,BipedalWalker,1,32,0,8.627,30.447,5.0,4376
20,MobileNetV2,CIFAR-10,1,32,0,1061.296,TD3,BipedalWalker,1,64,0,36.95,46.173,15.673,4564
21,MobileNetV2,CIFAR-10,1,32,1,841.179,TD3,BipedalWalker,1,64,0,10.885,30.956,4.941,4376
22,MobileNetV2,CIFAR-10,1,32,0,948.366,TD3,BipedalWalker,1,128,0,149.618,43.685,15.068,4564
23,MobileNetV2,CIFAR-10,1,32,1,903.359,TD3,BipedalWalker,1,128,0,101.345,36.6,7.094,4376
24,MobileNetV2,CIFAR-10,1,64,0,2113.61,TD3,BipedalWalker,1,32,0,24.903,71.0,37.192,5074
25,MobileNetV2,CIFAR-10,1,64,1,1622.248,TD3,BipedalWalker,1,32,0,62.609,45.2,14.927,4616
26,MobileNetV2,CIFAR-10,1,64,0,1990.817,TD3,BipedalWalker,1,64,0,22.374,62.824,31.765,5066
27,MobileNetV2,CIFAR-10,1,64,1,1608.288,TD3,BipedalWalker,1,64,0,36.294,45.245,14.736,4616
28,MobileNetV2,CIFAR-10,1,64,0,1939.218,TD3,BipedalWalker,1,128,0,97.386,55.286,26.667,5066
29,MobileNetV2,CIFAR-10,1,64,1,1713.968,TD3,BipedalWalker,1,128,0,85.741,49.167,16.241,4616
30,MobileNetV2,CIFAR-10,1,128,0,3226.208,TD3,BipedalWalker,1,32,0,13.799,78.925,48.613,6134
31,MobileNetV2,CIFAR-10,1,128,1,2972.497,TD3,BipedalWalker,1,32,0,3.095,57.762,25.746,5970
32,MobileNetV2,CIFAR-10,1,128,0,3322.0,TD3,BipedalWalker,1,64,0,25.749,63.691,37.654,6144
33,MobileNetV2,CIFAR-10,1,128,1,2632.253,TD3,BipedalWalker,1,64,0,45.251,57.922,25.706,6190
34,MobileNetV2,CIFAR-10,1,128,0,3285.277,TD3,BipedalWalker,1,128,0,72.682,73.063,44.238,6134
35,MobileNetV2,CIFAR-10,1,128,1,2953.478,TD3,BipedalWalker,1,128,0,68.749,50.5,21.139,5052
36,EfficientNetB0,CIFAR-10,1,32,0,750.675,TD3,BipedalWalker,1,32,0,31.149,32.222,2.926,4364
37,EfficientNetB0,CIFAR-10,1,32,1,639.209,TD3,BipedalWalker,1,32,0,37.513,29.286,1.679,4232
38,EfficientNetB0,CIFAR-10,1,32,0,817.207,TD3,BipedalWalker,1,64,0,19.86,31.369,2.446,4364
39,EfficientNetB0,CIFAR-10,1,32,1,670.527,TD3,BipedalWalker,1,64,0,22.438,25.587,1.293,4232
40,EfficientNetB0,CIFAR-10,1,32,0,777.688,TD3,BipedalWalker,1,128,0,129.648,35.648,3.197,4364
41,EfficientNetB0,CIFAR-10,1,32,1,684.181,TD3,BipedalWalker,1,128,0,141.287,26.057,1.314,4232
42,EfficientNetB0,CIFAR-10,1,64,0,1446.543,TD3,BipedalWalker,1,32,0,18.932,33.693,5.443,4822
43,EfficientNetB0,CIFAR-10,1,64,1,1354.229,TD3,BipedalWalker,1,32,0,31.27,34.86,3.6,4346
44,EfficientNetB0,CIFAR-10,1,64,0,1439.193,TD3,BipedalWalker,1,64,0,37.503,37.77,6.514,4822
45,EfficientNetB0,CIFAR-10,1,64,1,1345.282,TD3,BipedalWalker,1,64,0,17.656,28.219,2.384,4346
46,EfficientNetB0,CIFAR-10,1,64,0,1519.726,TD3,BipedalWalker,1,128,0,97.161,38.043,6.761,4822
47,EfficientNetB0,CIFAR-10,1,64,1,1314.061,TD3,BipedalWalker,1,128,0,11.8,32.698,3.159,4346
48,EfficientNetB0,CIFAR-10,1,128,0,3236.619,TD3,BipedalWalker,1,32,0,6.725,39.472,10.958,5118
49,EfficientNetB0,CIFAR-10,1,128,1,2504.839,TD3,BipedalWalker,1,32,0,46.298,30.667,4.613,4758
50,EfficientNetB0,CIFAR-10,1,128,0,2895.614,TD3,BipedalWalker,1,64,0,99.906,40.102,11.407,4648
51,EfficientNetB0,CIFAR-10,1,128,1,2591.478,TD3,BipedalWalker,1,64,0,33.813,28.554,4.193,5308
52,EfficientNetB0,CIFAR-10,1,128,0,2801.833,TD3,BipedalWalker,1,128,0,109.057,39.011,11.275,4648
53,EfficientNetB0,CIFAR-10,1,128,1,2413.605,TD3,BipedalWalker,1,128,0,47.517,38.675,6.753,6008
54,VGG,CIFAR-10,1,32,0,2991.703,TD3,BipedalWalker,1,32,0,10.743,42.127,19.266,5442
55,VGG,CIFAR-10,1,32,1,2857.589,TD3,BipedalWalker,1,32,0,17.607,39.354,15.458,5972
56,VGG,CIFAR-10,1,32,0,2954.407,TD3,BipedalWalker,1,64,0,19.621,42.5,19.513,5442
57,VGG,CIFAR-10,1,32,1,2609.239,TD3,BipedalWalker,1,64,0,37.334,36.644,13.044,4818
58,VGG,CIFAR-10,1,32,0,3397.043,TD3,BipedalWalker,1,128,0,16.096,34.437,14.296,5442
59,VGG,CIFAR-10,1,32,1,2373.012,TD3,BipedalWalker,1,128,0,10.797,28.812,9.348,5970
60,VGG,CIFAR-10,1,64,0,6572.375,TD3,BipedalWalker,1,32,0,11.862,56.139,30.215,5640
61,VGG,CIFAR-10,1,64,1,5024.254,TD3,BipedalWalker,1,32,0,18.406,42.564,17.564,5644
62,VGG,CIFAR-10,1,64,0,5647.607,TD3,BipedalWalker,1,64,0,45.718,51.093,26.68,5640
63,VGG,CIFAR-10,1,64,1,4529.229,TD3,BipedalWalker,1,64,0,15.037,40.284,16.338,5644
64,VGG,CIFAR-10,1,64,0,6018.907,TD3,BipedalWalker,1,128,0,57.994,38.455,18.0,4398
65,VGG,CIFAR-10,1,64,1,5128.507,TD3,BipedalWalker,1,128,0,167.128,39.167,15.958,4312
66,VGG,CIFAR-10,1,128,0,8657.022,TD3,BipedalWalker,1,32,0,28.474,58.078,35.039,4608
67,VGG,CIFAR-10,1,128,1,8058.354,TD3,BipedalWalker,1,32,0,18.224,48.96,22.827,4722
68,VGG,CIFAR-10,1,128,0,8753.756,TD3,BipedalWalker,1,64,0,43.46,53.876,29.472,6046
69,VGG,CIFAR-10,1,128,1,8802.843,TD3,BipedalWalker,1,64,0,56.34,38.698,15.849,4606
70,VGG,CIFAR-10,1,128,0,8101.867,TD3,BipedalWalker,1,128,0,28.22,54.875,31.725,6046
71,VGG,CIFAR-10,1,128,1,8054.264,TD3,BipedalWalker,1,128,0,288.684,44.038,20.604,4606
