,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,resnet50,ImageNet,1,32,0,251.298,LSTM,Wikitext2,1,64,0,2815.113,100.0,86.704,9424
1,resnet50,ImageNet,1,32,0,287.233,LSTM,Wikitext2,1,64,1,3153.828,100.0,89.411,9290
2,resnet50,ImageNet,1,32,1,360.865,LSTM,Wikitext2,1,64,0,3343.159,100.0,85.473,7744
3,resnet50,ImageNet,1,32,1,427.171,LSTM,Wikitext2,1,64,1,3646.822,99.407,85.815,7612
4,resnet50,ImageNet,1,32,0,244.305,LSTM,Wikitext2,1,128,0,3146.575,100.0,88.569,11156
5,resnet50,ImageNet,1,32,0,268.759,LSTM,Wikitext2,1,128,1,3770.045,100.0,89.922,10860
6,resnet50,ImageNet,1,32,1,366.525,LSTM,Wikitext2,1,128,0,3390.599,99.212,84.808,9476
7,resnet50,ImageNet,1,32,1,416.642,LSTM,Wikitext2,1,128,1,3896.413,99.0,85.385,9180
8,mobilenet_v3_small,ImageNet,1,32,0,1016.274,LSTM,Wikitext2,1,64,0,3849.994,100.0,78.345,6600
9,mobilenet_v3_small,ImageNet,1,32,0,1279.943,LSTM,Wikitext2,1,64,1,3997.625,99.382,73.436,6466
10,mobilenet_v3_small,ImageNet,1,32,1,805.185,LSTM,Wikitext2,1,64,0,4025.044,100.0,74.315,6288
11,mobilenet_v3_small,ImageNet,1,32,1,922.606,LSTM,Wikitext2,1,64,1,4198.224,89.764,64.0,6154
12,mobilenet_v3_small,ImageNet,1,32,0,1140.367,LSTM,Wikitext2,1,128,0,3568.344,99.98,74.64,8332
13,mobilenet_v3_small,ImageNet,1,32,0,1234.472,LSTM,Wikitext2,1,128,1,3926.094,94.269,69.058,8036
14,mobilenet_v3_small,ImageNet,1,32,1,872.744,LSTM,Wikitext2,1,128,0,3681.271,93.725,67.137,8020
15,mobilenet_v3_small,ImageNet,1,32,1,953.037,LSTM,Wikitext2,1,128,1,4049.391,85.098,59.647,7724
16,mobilenet_v3_small,ImageNet,1,64,0,1557.521,LSTM,Wikitext2,1,64,0,3308.802,100.0,75.929,7172
17,mobilenet_v3_small,ImageNet,1,64,0,1920.828,LSTM,Wikitext2,1,64,1,3805.809,100.0,78.074,7038
18,mobilenet_v3_small,ImageNet,1,64,1,1294.07,LSTM,Wikitext2,1,64,0,3745.486,100.0,74.352,6612
19,mobilenet_v3_small,ImageNet,1,64,1,1654.181,LSTM,Wikitext2,1,64,1,3970.702,97.375,68.375,6478
20,mobilenet_v3_small,ImageNet,1,64,0,1723.974,LSTM,Wikitext2,1,128,0,3425.892,100.0,77.571,8904
21,mobilenet_v3_small,ImageNet,1,64,0,1937.356,LSTM,Wikitext2,1,128,1,3856.813,100.0,77.176,8608
22,mobilenet_v3_small,ImageNet,1,64,1,1358.13,LSTM,Wikitext2,1,128,0,3586.247,95.469,69.327,8344
23,mobilenet_v3_small,ImageNet,1,64,1,1645.228,LSTM,Wikitext2,1,128,1,3892.035,93.44,64.56,8048
24,mobilenet_v3_small,ImageNet,1,128,0,1925.82,LSTM,Wikitext2,1,64,0,3149.172,100.0,80.333,8334
25,mobilenet_v3_small,ImageNet,1,128,0,2147.525,LSTM,Wikitext2,1,64,1,3537.444,100.0,80.536,8200
26,mobilenet_v3_small,ImageNet,1,128,1,1973.347,LSTM,Wikitext2,1,64,0,3571.827,100.0,74.818,7122
27,mobilenet_v3_small,ImageNet,1,128,1,2370.631,LSTM,Wikitext2,1,64,1,3836.387,99.545,71.164,6988
28,mobilenet_v3_small,ImageNet,1,128,0,1925.796,LSTM,Wikitext2,1,128,0,3266.193,100.0,80.245,10066
29,mobilenet_v3_small,ImageNet,1,128,0,2087.159,LSTM,Wikitext2,1,128,1,3895.357,100.0,81.038,9770
30,mobilenet_v3_small,ImageNet,1,128,1,2048.148,LSTM,Wikitext2,1,128,0,3449.071,98.588,71.745,8854
31,mobilenet_v3_small,ImageNet,1,128,1,2366.201,LSTM,Wikitext2,1,128,1,3838.744,97.392,68.667,8558
