,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
0,DCGAN,LSUN,1,32,0,1949.565,TD3,BipedalWalker,1,32,0,22.731,59.588,19.157,4514
1,DCGAN,LSUN,1,32,1,1593.513,TD3,BipedalWalker,1,32,0,37.581,36.373,10.271,4786
2,DCGAN,LSUN,1,32,0,1930.441,TD3,BipedalWalker,1,64,0,8.588,46.5,15.469,4514
3,DCGAN,LSUN,1,32,1,1536.54,TD3,BipedalWalker,1,64,0,25.453,38.961,10.882,4786
4,DCGAN,LSUN,1,32,0,1719.308,TD3,BipedalWalker,1,128,0,95.668,45.564,14.0,4514
5,DCGAN,LSUN,1,32,1,1583.757,TD3,BipedalWalker,1,128,0,24.352,29.597,7.169,4786
6,DCGAN,LSUN,1,64,0,3389.773,TD3,BipedalWalker,1,32,0,63.626,72.429,29.673,4600
7,DCGAN,LSUN,1,64,1,2818.288,TD3,BipedalWalker,1,32,0,21.205,46.733,14.789,4386
8,DCGAN,LSUN,1,64,0,3568.963,TD3,BipedalWalker,1,64,0,84.947,76.043,30.447,4600
9,DCGAN,LSUN,1,64,1,2717.344,TD3,BipedalWalker,1,64,0,29.004,44.435,14.043,4386
10,DCGAN,LSUN,1,64,0,3381.655,TD3,BipedalWalker,1,128,0,41.117,49.566,17.867,4600
11,DCGAN,LSUN,1,64,1,2996.181,TD3,BipedalWalker,1,128,0,57.706,48.283,15.0,4386
12,DCGAN,LSUN,1,128,0,4388.746,TD3,BipedalWalker,1,32,0,17.62,81.056,32.037,5152
13,DCGAN,LSUN,1,128,1,4529.734,TD3,BipedalWalker,1,32,0,8.096,52.012,21.578,4746
14,DCGAN,LSUN,1,128,0,4278.665,TD3,BipedalWalker,1,64,0,44.351,78.946,30.232,5152
15,DCGAN,LSUN,1,128,1,4728.165,TD3,BipedalWalker,1,64,0,75.251,58.288,23.55,4746
16,DCGAN,LSUN,1,128,0,4206.996,TD3,BipedalWalker,1,128,0,15.07,59.107,20.92,5152
17,DCGAN,LSUN,1,128,1,4615.878,TD3,BipedalWalker,1,128,0,85.64,51.674,20.213,4746
