,model1,dataset1,gpu_num1,batchsize1,amp1,speed1,model2,dataset2,gpu_num2,batchsize2,amp2,speed2,gpu_util,gmem_util,gmem
61,mobilenet_v3_small,ImageNet,1,64,0,2149.922,ResNet18,CIFAR-10,1,32,1,1348.024,92.068,57.726,5618
62,mobilenet_v3_small,ImageNet,1,64,1,1789.641,ResNet18,CIFAR-10,1,32,0,1810.142,86.342,43.027,5114
63,mobilenet_v3_small,ImageNet,1,64,1,1879.156,ResNet18,CIFAR-10,1,32,1,1346.938,76.068,33.795,5058
64,mobilenet_v3_small,ImageNet,1,64,0,1682.164,ResNet18,CIFAR-10,1,64,0,2300.39,99.68,58.827,6838
65,mobilenet_v3_small,ImageNet,1,64,0,2089.861,ResNet18,CIFAR-10,1,64,1,2322.706,97.151,66.397,5876
66,mobilenet_v3_small,ImageNet,1,64,1,1681.408,ResNet18,CIFAR-10,1,64,0,2875.339,97.534,55.137,5370
67,mobilenet_v3_small,ImageNet,1,64,1,1796.989,ResNet18,CIFAR-10,1,64,1,2422.013,86.027,44.176,6340
68,mobilenet_v3_small,ImageNet,1,64,0,1423.952,ResNet18,CIFAR-10,1,128,0,3203.028,99.878,65.203,6448
69,mobilenet_v3_small,ImageNet,1,64,0,1975.795,ResNet18,CIFAR-10,1,128,1,3816.272,99.595,67.973,6524
70,mobilenet_v3_small,ImageNet,1,64,1,1436.89,ResNet18,CIFAR-10,1,128,0,3495.742,99.534,59.027,5800
71,mobilenet_v3_small,ImageNet,1,64,1,1708.211,ResNet18,CIFAR-10,1,128,1,3925.331,95.32,54.067,5964
72,mobilenet_v3_small,ImageNet,1,128,0,2364.971,ResNet18,CIFAR-10,1,32,0,1289.96,100.0,62.541,6836
73,mobilenet_v3_small,ImageNet,1,128,0,2887.662,ResNet18,CIFAR-10,1,32,1,1173.158,100.0,66.014,6780
74,mobilenet_v3_small,ImageNet,1,128,1,2556.41,ResNet18,CIFAR-10,1,32,0,1577.497,99.6,49.173,5628
75,mobilenet_v3_small,ImageNet,1,128,1,2952.895,ResNet18,CIFAR-10,1,32,1,1264.82,95.319,45.958,5670
76,mobilenet_v3_small,ImageNet,1,128,0,2170.421,ResNet18,CIFAR-10,1,64,0,1968.756,100.0,64.808,7110
77,mobilenet_v3_small,ImageNet,1,128,0,2543.679,ResNet18,CIFAR-10,1,64,1,1950.417,100.0,68.0,7038
78,mobilenet_v3_small,ImageNet,1,128,1,2315.199,ResNet18,CIFAR-10,1,64,0,2262.679,99.547,49.36,6224
79,mobilenet_v3_small,ImageNet,1,128,1,2708.348,ResNet18,CIFAR-10,1,64,1,2088.813,98.89,48.712,6204
80,mobilenet_v3_small,ImageNet,1,128,0,1783.861,ResNet18,CIFAR-10,1,128,0,2573.029,100.0,66.149,7504
81,mobilenet_v3_small,ImageNet,1,128,0,2342.858,ResNet18,CIFAR-10,1,128,1,2991.849,100.0,69.2,7686
82,mobilenet_v3_small,ImageNet,1,128,1,1842.17,ResNet18,CIFAR-10,1,128,0,3001.454,99.514,53.216,6634
83,mobilenet_v3_small,ImageNet,1,128,1,2461.671,ResNet18,CIFAR-10,1,128,1,3382.333,99.547,51.107,7274
84,mobilenet_v3_small,ImageNet,1,32,0,1088.024,MobileNetV2,CIFAR-10,1,32,0,908.436,66.611,33.125,5224
85,mobilenet_v3_small,ImageNet,1,32,0,1115.725,MobileNetV2,CIFAR-10,1,32,1,800.106,60.562,25.233,5036
86,mobilenet_v3_small,ImageNet,1,32,1,916.595,MobileNetV2,CIFAR-10,1,32,0,895.142,59.836,23.11,4934
87,mobilenet_v3_small,ImageNet,1,32,1,961.944,MobileNetV2,CIFAR-10,1,32,1,840.333,54.73,15.554,4724
88,mobilenet_v3_small,ImageNet,1,32,0,1224.791,MobileNetV2,CIFAR-10,1,64,0,1779.487,90.274,53.466,5726
89,mobilenet_v3_small,ImageNet,1,32,0,1174.992,MobileNetV2,CIFAR-10,1,64,1,1419.309,69.352,33.845,5278
90,mobilenet_v3_small,ImageNet,1,32,1,928.144,MobileNetV2,CIFAR-10,1,64,0,1915.869,81.458,42.972,5414
91,mobilenet_v3_small,ImageNet,1,32,1,916.266,MobileNetV2,CIFAR-10,1,64,1,1568.874,63.222,23.875,4966
92,mobilenet_v3_small,ImageNet,1,32,0,1146.931,MobileNetV2,CIFAR-10,1,128,0,2503.072,99.534,66.849,7314
93,mobilenet_v3_small,ImageNet,1,32,0,1427.074,MobileNetV2,CIFAR-10,1,128,1,2736.826,92.944,52.662,5658
94,mobilenet_v3_small,ImageNet,1,32,1,883.939,MobileNetV2,CIFAR-10,1,128,0,2825.036,97.833,61.889,6492
95,mobilenet_v3_small,ImageNet,1,32,1,967.058,MobileNetV2,CIFAR-10,1,128,1,2833.604,81.384,39.89,5530
96,mobilenet_v3_small,ImageNet,1,64,0,2089.237,MobileNetV2,CIFAR-10,1,32,0,928.2,90.63,53.342,5818
97,mobilenet_v3_small,ImageNet,1,64,0,2203.546,MobileNetV2,CIFAR-10,1,32,1,769.024,88.681,46.819,5608
98,mobilenet_v3_small,ImageNet,1,64,1,1812.907,MobileNetV2,CIFAR-10,1,32,0,959.524,77.0,34.301,5206
99,mobilenet_v3_small,ImageNet,1,64,1,1778.043,MobileNetV2,CIFAR-10,1,32,1,766.871,68.569,24.583,5006
100,mobilenet_v3_small,ImageNet,1,64,0,2001.519,MobileNetV2,CIFAR-10,1,64,0,1629.6,100.0,65.438,6332
101,mobilenet_v3_small,ImageNet,1,64,0,2249.073,MobileNetV2,CIFAR-10,1,64,1,1387.505,93.324,54.108,5858
102,mobilenet_v3_small,ImageNet,1,64,1,1796.585,MobileNetV2,CIFAR-10,1,64,0,1789.82,93.014,50.878,5734
103,mobilenet_v3_small,ImageNet,1,64,1,1739.309,MobileNetV2,CIFAR-10,1,64,1,1517.686,78.865,32.338,5290
104,mobilenet_v3_small,ImageNet,1,64,0,1553.526,MobileNetV2,CIFAR-10,1,128,0,2106.545,99.667,68.111,7322
105,mobilenet_v3_small,ImageNet,1,64,0,2087.44,MobileNetV2,CIFAR-10,1,128,1,2125.063,99.333,62.594,6412
106,mobilenet_v3_small,ImageNet,1,64,1,1550.873,MobileNetV2,CIFAR-10,1,128,0,2408.73,99.068,60.781,6734
107,mobilenet_v3_small,ImageNet,1,64,1,1795.339,MobileNetV2,CIFAR-10,1,128,1,2488.894,89.514,44.457,7586
108,mobilenet_v3_small,ImageNet,1,128,0,2787.71,MobileNetV2,CIFAR-10,1,32,0,838.891,100.0,66.095,7008
109,mobilenet_v3_small,ImageNet,1,128,0,3006.339,MobileNetV2,CIFAR-10,1,32,1,703.647,100.0,62.676,6770
110,mobilenet_v3_small,ImageNet,1,128,1,3066.575,MobileNetV2,CIFAR-10,1,32,0,849.679,93.611,46.097,5848
111,mobilenet_v3_small,ImageNet,1,128,1,3110.428,MobileNetV2,CIFAR-10,1,32,1,750.851,93.167,38.097,5618
112,mobilenet_v3_small,ImageNet,1,128,0,2415.318,MobileNetV2,CIFAR-10,1,64,0,1199.619,100.0,66.405,7488
113,mobilenet_v3_small,ImageNet,1,128,0,2810.352,MobileNetV2,CIFAR-10,1,64,1,1246.809,100.0,63.845,7004
114,mobilenet_v3_small,ImageNet,1,128,1,2659.166,MobileNetV2,CIFAR-10,1,64,0,1628.241,99.795,55.863,6276
115,mobilenet_v3_small,ImageNet,1,128,1,3079.027,MobileNetV2,CIFAR-10,1,64,1,1397.005,95.653,45.194,5784
116,mobilenet_v3_small,ImageNet,1,128,0,1901.634,MobileNetV2,CIFAR-10,1,128,0,1876.335,100.0,71.829,8472
117,mobilenet_v3_small,ImageNet,1,128,0,2478.909,MobileNetV2,CIFAR-10,1,128,1,1954.814,100.0,67.029,7714
118,mobilenet_v3_small,ImageNet,1,128,1,2244.706,MobileNetV2,CIFAR-10,1,128,0,2152.353,99.853,63.56,7248
119,mobilenet_v3_small,ImageNet,1,128,1,2810.376,MobileNetV2,CIFAR-10,1,128,1,2185.872,98.343,51.433,6370
120,mobilenet_v3_small,ImageNet,1,32,0,1243.9,EfficientNetB0,CIFAR-10,1,32,0,807.599,61.095,23.527,5024
121,mobilenet_v3_small,ImageNet,1,32,0,1225.79,EfficientNetB0,CIFAR-10,1,32,1,609.462,57.082,21.247,4892
122,mobilenet_v3_small,ImageNet,1,32,1,950.79,EfficientNetB0,CIFAR-10,1,32,0,739.613,49.877,11.397,4712
123,mobilenet_v3_small,ImageNet,1,32,1,915.73,EfficientNetB0,CIFAR-10,1,32,1,676.804,48.153,9.569,4578
124,mobilenet_v3_small,ImageNet,1,32,0,1216.994,EfficientNetB0,CIFAR-10,1,64,0,1406.136,64.792,26.278,5482
125,mobilenet_v3_small,ImageNet,1,32,0,1113.178,EfficientNetB0,CIFAR-10,1,64,1,1258.53,59.028,21.75,5006
126,mobilenet_v3_small,ImageNet,1,32,1,944.62,EfficientNetB0,CIFAR-10,1,64,0,1458.576,54.203,14.892,5170
127,mobilenet_v3_small,ImageNet,1,32,1,928.81,EfficientNetB0,CIFAR-10,1,64,1,1244.451,49.569,11.236,4694
128,mobilenet_v3_small,ImageNet,1,32,0,1294.804,EfficientNetB0,CIFAR-10,1,128,0,2957.355,80.649,36.297,5308
129,mobilenet_v3_small,ImageNet,1,32,0,1189.245,EfficientNetB0,CIFAR-10,1,128,1,2335.376,68.972,26.718,5966
130,mobilenet_v3_small,ImageNet,1,32,1,918.791,EfficientNetB0,CIFAR-10,1,128,0,2944.747,67.014,22.767,4996
131,mobilenet_v3_small,ImageNet,1,32,1,957.422,EfficientNetB0,CIFAR-10,1,128,1,2611.342,60.918,16.123,4796
132,mobilenet_v3_small,ImageNet,1,64,0,2291.914,EfficientNetB0,CIFAR-10,1,32,0,771.542,86.986,44.135,5596
133,mobilenet_v3_small,ImageNet,1,64,0,2356.208,EfficientNetB0,CIFAR-10,1,32,1,639.312,83.699,43.507,5462
134,mobilenet_v3_small,ImageNet,1,64,1,1778.812,EfficientNetB0,CIFAR-10,1,32,0,767.262,63.822,20.699,5036
135,mobilenet_v3_small,ImageNet,1,64,1,1855.145,EfficientNetB0,CIFAR-10,1,32,1,676.329,65.847,19.792,4902
136,mobilenet_v3_small,ImageNet,1,64,0,2167.676,EfficientNetB0,CIFAR-10,1,64,0,1534.604,89.347,45.722,6054
137,mobilenet_v3_small,ImageNet,1,64,0,2248.015,EfficientNetB0,CIFAR-10,1,64,1,1262.793,82.63,42.384,5580
138,mobilenet_v3_small,ImageNet,1,64,1,1827.088,EfficientNetB0,CIFAR-10,1,64,0,1439.359,68.973,24.671,5494
139,mobilenet_v3_small,ImageNet,1,64,1,1865.939,EfficientNetB0,CIFAR-10,1,64,1,1283.421,68.781,21.808,5020
140,mobilenet_v3_small,ImageNet,1,64,0,2236.131,EfficientNetB0,CIFAR-10,1,128,0,2954.706,98.137,54.479,5880
141,mobilenet_v3_small,ImageNet,1,64,0,2158.368,EfficientNetB0,CIFAR-10,1,128,1,2331.862,86.569,46.153,5804
142,mobilenet_v3_small,ImageNet,1,64,1,1835.527,EfficientNetB0,CIFAR-10,1,128,0,2976.903,80.77,32.932,6280
143,mobilenet_v3_small,ImageNet,1,64,1,1886.206,EfficientNetB0,CIFAR-10,1,128,1,2546.904,75.836,26.0,5120
144,mobilenet_v3_small,ImageNet,1,128,0,3056.592,EfficientNetB0,CIFAR-10,1,32,0,720.11,100.0,59.767,6758
145,mobilenet_v3_small,ImageNet,1,128,0,3184.15,EfficientNetB0,CIFAR-10,1,32,1,633.003,100.0,60.438,6608
146,mobilenet_v3_small,ImageNet,1,128,1,3263.069,EfficientNetB0,CIFAR-10,1,32,0,761.914,88.84,36.533,5606
147,mobilenet_v3_small,ImageNet,1,128,1,3199.912,EfficientNetB0,CIFAR-10,1,32,1,638.532,90.342,34.658,5454
148,mobilenet_v3_small,ImageNet,1,128,0,2900.466,EfficientNetB0,CIFAR-10,1,64,0,1409.593,100.0,60.649,7216
149,mobilenet_v3_small,ImageNet,1,128,0,3102.17,EfficientNetB0,CIFAR-10,1,64,1,1220.94,100.0,60.773,6740
150,mobilenet_v3_small,ImageNet,1,128,1,3190.377,EfficientNetB0,CIFAR-10,1,64,0,1403.369,89.329,38.274,6004
151,mobilenet_v3_small,ImageNet,1,128,1,3292.501,EfficientNetB0,CIFAR-10,1,64,1,1330.017,94.689,36.432,5528
152,mobilenet_v3_small,ImageNet,1,128,0,2634.579,EfficientNetB0,CIFAR-10,1,128,0,2351.89,100.0,61.151,8674
153,mobilenet_v3_small,ImageNet,1,128,0,2998.38,EfficientNetB0,CIFAR-10,1,128,1,2053.621,99.083,60.847,6952
154,mobilenet_v3_small,ImageNet,1,128,1,3017.726,EfficientNetB0,CIFAR-10,1,128,0,2807.472,96.514,45.365,5926
155,mobilenet_v3_small,ImageNet,1,128,1,3217.443,EfficientNetB0,CIFAR-10,1,128,1,2544.1,97.753,39.918,5940
156,mobilenet_v3_small,ImageNet,1,32,0,1145.484,VGG,CIFAR-10,1,32,0,2982.361,75.932,38.662,6102
157,mobilenet_v3_small,ImageNet,1,32,0,1207.603,VGG,CIFAR-10,1,32,1,2378.716,65.676,32.486,5478
158,mobilenet_v3_small,ImageNet,1,32,1,919.72,VGG,CIFAR-10,1,32,0,3013.204,63.753,25.274,5756
159,mobilenet_v3_small,ImageNet,1,32,1,922.295,VGG,CIFAR-10,1,32,1,2544.241,54.712,21.63,5166
160,mobilenet_v3_small,ImageNet,1,32,0,1152.056,VGG,CIFAR-10,1,64,0,5553.726,82.274,45.877,6300
161,mobilenet_v3_small,ImageNet,1,32,0,1137.902,VGG,CIFAR-10,1,64,1,4857.738,70.625,39.986,6694
162,mobilenet_v3_small,ImageNet,1,32,1,917.295,VGG,CIFAR-10,1,64,0,5678.066,68.726,34.356,6020
163,mobilenet_v3_small,ImageNet,1,32,1,928.154,VGG,CIFAR-10,1,64,1,4818.181,59.986,26.0,5992
164,mobilenet_v3_small,ImageNet,1,32,0,1361.102,VGG,CIFAR-10,1,128,0,8642.507,91.36,56.813,6706
165,mobilenet_v3_small,ImageNet,1,32,0,1302.588,VGG,CIFAR-10,1,128,1,8402.508,80.149,44.662,6498
166,mobilenet_v3_small,ImageNet,1,32,1,953.289,VGG,CIFAR-10,1,128,0,8875.54,77.0,44.662,6394
167,mobilenet_v3_small,ImageNet,1,32,1,968.29,VGG,CIFAR-10,1,128,1,8467.367,69.08,31.24,5070
168,mobilenet_v3_small,ImageNet,1,64,0,2139.268,VGG,CIFAR-10,1,32,0,2856.635,96.616,58.699,6674
169,mobilenet_v3_small,ImageNet,1,64,0,2120.788,VGG,CIFAR-10,1,32,1,2501.224,87.699,55.438,6050
170,mobilenet_v3_small,ImageNet,1,64,1,1826.559,VGG,CIFAR-10,1,32,0,2935.462,78.356,39.123,6114
171,mobilenet_v3_small,ImageNet,1,64,1,1873.522,VGG,CIFAR-10,1,32,1,2611.293,74.92,34.747,5490
172,mobilenet_v3_small,ImageNet,1,64,0,2030.044,VGG,CIFAR-10,1,64,0,5228.32,99.387,62.547,6872
173,mobilenet_v3_small,ImageNet,1,64,0,2178.43,VGG,CIFAR-10,1,64,1,4509.866,91.392,58.5,6876
174,mobilenet_v3_small,ImageNet,1,64,1,1789.208,VGG,CIFAR-10,1,64,0,5585.374,89.054,46.946,6312
175,mobilenet_v3_small,ImageNet,1,64,1,1791.177,VGG,CIFAR-10,1,64,1,4703.342,79.014,39.77,6316
176,mobilenet_v3_small,ImageNet,1,64,0,1927.19,VGG,CIFAR-10,1,128,0,8002.294,99.28,66.733,7278
177,mobilenet_v3_small,ImageNet,1,64,0,2226.863,VGG,CIFAR-10,1,128,1,7067.435,98.486,63.432,7070
178,mobilenet_v3_small,ImageNet,1,64,1,1742.079,VGG,CIFAR-10,1,128,0,8473.875,92.459,52.689,6718
179,mobilenet_v3_small,ImageNet,1,64,1,1878.741,VGG,CIFAR-10,1,128,1,8078.815,84.767,42.548,6510
180,mobilenet_v3_small,ImageNet,1,128,0,2619.552,VGG,CIFAR-10,1,32,0,2559.748,100.0,66.213,7836
181,mobilenet_v3_small,ImageNet,1,128,0,2815.967,VGG,CIFAR-10,1,32,1,2109.573,100.0,67.685,8366
182,mobilenet_v3_small,ImageNet,1,128,1,2897.099,VGG,CIFAR-10,1,32,0,2833.447,97.392,49.405,6624
183,mobilenet_v3_small,ImageNet,1,128,1,3082.794,VGG,CIFAR-10,1,32,1,2417.002,94.284,43.527,7748
184,mobilenet_v3_small,ImageNet,1,128,0,2520.763,VGG,CIFAR-10,1,64,0,4435.221,100.0,68.662,8034
185,mobilenet_v3_small,ImageNet,1,128,0,2742.851,VGG,CIFAR-10,1,64,1,3947.805,100.0,66.757,8020
186,mobilenet_v3_small,ImageNet,1,128,1,2854.719,VGG,CIFAR-10,1,64,0,5045.156,99.135,49.365,6822
187,mobilenet_v3_small,ImageNet,1,128,1,3005.778,VGG,CIFAR-10,1,64,1,4378.729,95.068,50.878,7216
188,mobilenet_v3_small,ImageNet,1,128,0,2204.05,VGG,CIFAR-10,1,128,0,6852.136,100.0,71.219,8440
189,mobilenet_v3_small,ImageNet,1,128,0,2548.929,VGG,CIFAR-10,1,128,1,6113.733,100.0,65.014,7116
190,mobilenet_v3_small,ImageNet,1,128,1,2533.596,VGG,CIFAR-10,1,128,0,8257.679,98.947,59.533,7228
191,mobilenet_v3_small,ImageNet,1,128,1,2894.89,VGG,CIFAR-10,1,128,1,7066.25,96.178,51.274,7122
